,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,tianyi_code,zhengn,record_id_y,zhengn_code
601,601,2057,Find the name of the department that has no students minored in?,SELECT Department.DName FROM Department WHERE Department.DNO NOT IN (SELECT Minor_in.DNO FROM Minor_in),SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO,tianyi,d1f758f6-5855-4452-a6de-cde3c4963229,,zhengning,23c3e983-434a-4965-8476-640401ce0eb0,A1d
602,602,2058,What is the name of the department htat has no students minoring in it?,SELECT Department.DName FROM Department WHERE Department.DNO NOT IN (SELECT Minor_in.DNO FROM Minor_in),SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO,tianyi,f8cc5252-cc69-4c1c-b3f7-9155c6b1d6d5,,zhengning,7428fc3a-34af-4326-87fd-ee44cc0d35ab,A1d
603,603,2059,Find the rank of the faculty that the fewest faculties belong to.,SELECT Faculty.Rank FROM Faculty GROUP BY Faculty.Rank ORDER BY COUNT(*) DESC LIMIT 1,SELECT Rank FROM FACULTY GROUP BY Rank ORDER BY count(*) ASC LIMIT 1,tianyi,15f737a7-dcab-4b83-8a9d-8845d9c37168,K2,zhengning,bc165d1e-6d43-4cf1-8388-eb302ca94d55,K2
604,604,2063,Find the last names of faculties who are members of computer science department.,"SELECT Faculty.Lname FROM Faculty JOIN Member_of ON Faculty.FacID = Member_of.FacID JOIN Department ON Member_of.DNO = Department.DNO WHERE Department.DName = ""VALUE""","SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",tianyi,e9781e44-6b02-4d6d-91a8-eb7d345641a7,D1,zhengning,0d6ae935-a40a-480d-9d95-6e537647c955,D1
605,605,2064,What are the last names of faculty who are part of the computer science department?,"SELECT Faculty.Lname FROM Faculty JOIN Member_of ON Faculty.FacID = Member_of.FacID JOIN Department ON Member_of.DNO = Department.DNO WHERE Department.DName = ""VALUE""","SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",tianyi,81d92673-f7aa-451f-85e8-bee4b8dac341,D1,zhengning,e13fbc11-3b51-4961-be3b-ea7cf4a01dc4,D1
606,606,2065,Find the average grade point of student whose last name is Smith.,"SELECT AVG(Gradeconversion.gradepoint) FROM Student JOIN Gradeconversion ON Student.StuID = Gradeconversion.lettergrade WHERE Student.LName = ""Smith""","SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""",tianyi,6e27f157-4a6b-4c64-92bc-d9990ac0ec8d,"BE5, CE2",zhengning,b29bf7fa-bba7-4539-ac91-679c9044fc12,"CE2, CE3"
607,607,2066,What is the average gradepoint for students with the last name Smith?,SELECT * FROM Student,"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""",tianyi,f7a8dc58-cb0a-4a62-b149-7409d9d8456f,"L5, F4, BL2, CE2",zhengning,2d98f445-f494-468d-b30a-f7792d13d8bf,"L5, F4, BL2, CE2"
608,608,2067,What is the maximum and minimum grade point of students who live in NYC?,"SELECT ""max"", MIN(Student.Age) FROM Student WHERE Student.city_code = ""NYC""","SELECT max(T2.gradepoint) ,  min(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.city_code  =  ""NYC""",tianyi,61949677-1a5a-4235-94f5-3601c6866b00,"BL1, CE2",zhengning,1fe99898-b9cc-4851-b4d4-92adb57b25aa,"BL1, CE2"
609,609,2068,Give the maximum and minimum gradepoints for students living in NYC?,"SELECT MAX(DISTINCT (""minimum"" - Student.city_code)) FROM Student WHERE Student.city_code = ""NYC""","SELECT max(T2.gradepoint) ,  min(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.city_code  =  ""NYC""",tianyi,f3b95e44-2945-49ce-866b-430dbdc18b4c,"BL1, CE2",zhengning,9527be76-1999-4be4-be32-a79e130c6a82,"BL1, CE2"
610,610,2069,Find the names of courses that have either 3 credits or 1 credit but 4 hours.,SELECT Course.CName FROM Course WHERE Course.Hours = 3 OR Course.Hours = 4,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,tianyi,f2cc98b6-451e-41c7-88be-0f1083cb85bd,"F4, D1, BF4, F2",zhengning,30f2729d-0ef3-4251-b935-3d07b5c6b8e2,"F4, A1e"
611,611,2070,"What are the names of courses that give either 3 credits, or 1 credit and 4 hours?",SELECT Course.CName FROM Course WHERE Course.CID = 3 OR Course.Credits = 4,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,tianyi,5698c499-579a-4cf1-8494-4af1c05ecf46,"F4, BF4, F2",zhengning,a3263ec6-7396-44f0-9998-d395f53304ec,"F4, A1e"
612,612,2071,Find the names of departments that are either in division AS or in division EN and in Building NEB.,"SELECT Department.DName FROM Department WHERE Department.Division = ""division VALUE"" OR Department.Building = ""NEB""","SELECT DName FROM DEPARTMENT WHERE Division  =  ""AS"" UNION SELECT DName FROM DEPARTMENT WHERE Division  =  ""EN"" AND Building  =  ""NEB""",tianyi,00816d7f-da47-4d92-a0cd-3b050ccded7a,"D1, F2",zhengning,9b4bd92b-fae3-4b97-b4f3-957f5609dc00,"F4, D1, A1e"
613,613,2072,"What are the names of departments either in division AS, or in division EN and in building NEB?","SELECT Department.DName FROM Department WHERE Department.Division = as OR Department.Building = ""NEB""","SELECT DName FROM DEPARTMENT WHERE Division  =  ""AS"" UNION SELECT DName FROM DEPARTMENT WHERE Division  =  ""EN"" AND Building  =  ""NEB""",tianyi,fc69b1f6-6425-4d04-bca5-498c8b8b46bc,"D1, F2",zhengning,d5d5154b-185c-42f5-be07-fa6aebb097dc,"F4, D1a, A1e"
614,614,2077,Please show the names and descriptions of aircrafts associated with airports that have a total number of passengers bigger than 10000000.,SELECT airport.Airport_Name FROM airport JOIN airport_aircraft ON airport_aircraft.Airport_ID = airport.Airport_ID WHERE airport.Total_Passengers > (SELECT SUM(airport.Total_Passengers) FROM airport WHERE airport.Airport_ID = airport.International_Passengers) AND 10000000,"SELECT T1.Aircraft ,  T1.Description FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T3.Total_Passengers  >  10000000",tianyi,be1e1379-0e56-428b-ad98-af46f4965025,"BL1, F3, CE2",zhengning,51856d22-bb80-495a-b579-d974e709922a,"BL1, BL3, CE2"
615,615,2079,"What is the average total number of passengers of airports that are associated with aircraft ""Robinson R-22""?","SELECT AVG(airport.Total_Passengers) FROM airport JOIN airport_aircraft ON airport.Airport_ID = airport_aircraft.Aircraft_ID JOIN aircraft ON aircraft.Aircraft_ID = airport_aircraft.Aircraft_ID WHERE aircraft.Aircraft = ""Robinson R-22""","SELECT avg(T3.Total_Passengers) FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T1.Aircraft  =  ""Robinson R-22""",tianyi,9980b3e7-cc14-4830-8a9a-e36b7f523e5f,,zhengning,915419e6-cc8e-4ed5-a449-197259a2f8ae,
616,616,2082,What are the names of all aicrafts that have never won any match?,SELECT pilot.Name FROM pilot WHERE pilot.Pilot_Id NOT IN (SELECT match.Winning_Aircraft FROM match),SELECT Aircraft FROM aircraft WHERE Aircraft_ID NOT IN (SELECT Winning_Aircraft FROM MATCH),tianyi,d88ff8d9-22d5-4989-a37b-f399f2ee471b,"BL1, CL1",zhengning,de81bf42-8686-4296-9652-95b31348c333,CL1
617,617,2089,Find the state of the college which player Charles is attending.,"SELECT College.state FROM College JOIN Player ON College.cName = Player.pID WHERE Player.pName = ""Charles""",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',tianyi,956928c3-5329-4d22-9cf4-47451704ff81,"BE5, CE2",zhengning,ab02e7fa-575a-44a1-adf2-5b8722890da8,"CE2, CE3"
618,618,2090,In which state is the college that Charles attends?,"SELECT College.state FROM College WHERE College.cName = ""Charles""",SELECT T1.state FROM college AS T1 JOIN tryout AS T2 ON T1.cName  =  T2.cName JOIN player AS T3 ON T2.pID  =  T3.pID WHERE T3.pName  =  'Charles',tianyi,60440ca1-7db5-423d-9674-0ee82a406d6e,"BF4, CE2",zhengning,24a43f4e-3a65-4903-a355-3e86dd8c1d4a,"CE2, CF5"
619,619,2091,What is the maximum training hours for the students whose training hours is greater than 1000 in different positions?,"SELECT MAX(Player.HS), ""What"" FROM Player WHERE Player.HS > 1000 GROUP BY ""maximum""","SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos",tianyi,7e544494-b82b-4775-8318-4ff3b990d56b,"BL1, BN1, CE2",zhengning,7d0e80d8-e7f4-41d4-82ee-09a223712341,"BL1, BN1, BL3, CE2"
620,620,2092,"For each position, what is the maximum number of  hours for students who spent more than 1000 hours training?","SELECT MAX(Player.HS), 1000 FROM Player WHERE Player.HS > 1000 GROUP BY ""maximum""","SELECT max(T1.HS) ,  pPos FROM player AS T1 JOIN tryout AS T2 ON T1.pID  =  T2.pID WHERE T1.HS  >  1000 GROUP BY T2.pPos",tianyi,0628a966-c993-42f9-9e69-d436cf9a7280,"BL1, BN1, CE2",zhengning,e0892247-992f-4054-9c8c-dee897550fa6,"BL1, BN1, CE2"
621,621,2093,Which colleges do the tryout players whose name starts with letter D go to?,"SELECT Tryout.cName FROM Tryout JOIN Player ON Tryout.cName = Player.pID WHERE Player.pName LIKE ""% D %""",SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',tianyi,eff06fdd-d024-4d22-8a54-3bef0284745e,"BE5, P3",zhengning,b200504c-6b48-4bb1-8e84-2758eb9e8d61,"BE5, P3"
622,622,2094,Which colleges does each player with a name that starts with the letter D  who tried out go to?,"SELECT Tryout.cName FROM Player JOIN Tryout ON Player.pID = Tryout.pID WHERE Player.pName LIKE ""% D %""",SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',tianyi,665ec6e4-a644-4027-98fe-b61b027e6b71,P3,zhengning,6685cf79-2395-4f86-a23c-3245943fb2d7,P3
623,623,2095,Find the names of schools that have some students playing in goalie and mid positions.,"SELECT DISTINCT College.cName FROM College JOIN Tryout ON College.cName = Tryout.cName WHERE Tryout.pPos = ""goalie"" OR Tryout.pPos = ""mid""",SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',tianyi,10014aae-e5cb-4963-bb38-9976245e605a,"A1g, A2a",zhengning,ab53c4e0-ad75-472c-8530-3562462e9593,"A1g, A2a"
624,624,2096,What are the names of all schools that have students trying out for the position of goal and 'mid'-field.,"SELECT DISTINCT College.cName FROM Tryout JOIN College ON Tryout.cName = College.cName WHERE Tryout.pPos = ""goal"" OR Tryout.pPos = ""mid""",SELECT cName FROM  tryout WHERE pPos  =  'goalie' INTERSECT SELECT cName FROM  tryout WHERE pPos  =  'mid',tianyi,de570627-1a2d-4657-be15-d06ceeeb0fcd,"A1g, A2a",zhengning,f691c947-003d-43f7-a589-eac8ce247a12,"A1g, A2a"
625,625,2097,Find the names of schools that have some players in the mid position but not in the goalie position.,"SELECT College.cName FROM College WHERE College.cName NOT IN (SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid"" AND ""goalie"")",SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',tianyi,05c2f158-f4c1-4828-9327-0f04344bdd0a,"A1d, F2",zhengning,d4424e96-0ee7-466d-a197-c56d53d8dbe7,A1d
626,626,2098,What are the names of the schools with some players in the mid position but no goalies?,"SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid"" EXCEPT SELECT Tryout.cName FROM Tryout WHERE Tryout.pPos = ""mid""",SELECT cName FROM  tryout WHERE pPos  =  'mid' EXCEPT SELECT cName FROM  tryout WHERE pPos  =  'goalie',tianyi,3808f539-c5ba-47cb-b62e-027122b676b6,D1,zhengning,b9fd69ac-c142-49b7-81fd-2e39491cb6ef,D1
627,627,2100,What are the states with colleges that have enrollments less than the some other college?,SELECT College.state FROM College WHERE College.enr < (SELECT MIN(College.enr) FROM College),SELECT DISTINCT state FROM college WHERE enr  <  (SELECT max(enr) FROM college),tianyi,0e39b5d5-19f6-4437-882c-696c00546681,A1b,zhengning,f6e00430-98ae-4215-96b7-da13b6cda397,"L4, A1b"
628,628,2102,What are the names of the colleges that are larger than at least one college in Florida?,"SELECT College.cName FROM College WHERE College.enr > (SELECT MIN(College.enr) FROM College WHERE College.state = ""Florida"")",SELECT DISTINCT cName FROM college WHERE enr  >  (SELECT min(enr) FROM college WHERE state  =  'FL'),tianyi,b3fdbec7-54bf-4b1d-a88b-fc671f27a99b,"D1c, A1b",zhengning,c6c33e2e-6c2b-430c-87bb-040509e082d2,"A1b, D1c"
629,629,2104,What are the names of all colleges with a larger enrollment than the largest college in Florida?,"SELECT College.cName FROM College WHERE College.enr > (SELECT MAX(College.enr) FROM College WHERE College.state = ""Florida"")",SELECT cName FROM college WHERE enr  >  (SELECT max(enr) FROM college WHERE state  =  'FL'),tianyi,c4fc4f68-1549-4798-9dfb-e6451ff26f49,D1c,zhengning,01d8963b-13d8-43a6-a99d-423ddfe50ad2,D1c
630,630,2113,Show the locations shared by shops with open year later than 2012 and shops with open year before 2008.,SELECT shop.Location FROM shop WHERE shop.Open_Date > 2012 INTERSECT SELECT shop.Location FROM shop WHERE shop.Open_Date < 2008,SELECT LOCATION FROM shop WHERE Open_Year  >  2012 INTERSECT SELECT LOCATION FROM shop WHERE Open_Year  <  2008,tianyi,89e83624-0256-4378-8020-2324e0cef8dd,BF4,zhengning,d4b45f0c-fbc2-419e-be35-94584275d6e0,
631,631,2114,Which locations contains both shops that opened after the year 2012 and shops that opened before 2008?,SELECT shop.Location FROM shop WHERE shop.Open_Date > 2012 INTERSECT SELECT shop.Location FROM shop WHERE shop.Open_Date < 2008,SELECT LOCATION FROM shop WHERE Open_Year  >  2012 INTERSECT SELECT LOCATION FROM shop WHERE Open_Year  <  2008,tianyi,684884c6-3959-446b-8ce0-574bb7159567,BF4,zhengning,580869c8-bf14-4f87-9070-a82d7c82d6b9,
632,632,2119,How many branches where have more than average number of memberships are there?,SELECT COUNT(*) FROM member WHERE member.Level > (SELECT AVG(member.Level) FROM member),SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),tianyi,550b5ede-2438-42b3-9743-9d2d4e03d8c4,CL1,zhengning,692d4f43-186c-412b-a070-e042808727eb,CL1
633,633,2120,What is the number of branches that have more than the average number of memberships?,SELECT COUNT(*) FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE branch.membership_amount > 0,SELECT count(*) FROM branch WHERE membership_amount  >  (SELECT avg(membership_amount) FROM branch),tianyi,d533b71e-2c09-43bb-a75a-926a2abcc7e8,"E1, BF4",zhengning,c7b3ccc8-71a5-4bcf-9ce2-17a33889a7f0,"E1, BF4"
634,634,2127,Show all branch names with the number of members in each branch registered after 2015.,"SELECT branch.Name, COUNT(*) FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE membership_register_branch.Register_Year > 2015 GROUP BY branch.Name","SELECT T2.name ,  count(*) FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  >  2015 GROUP BY T2.branch_id",tianyi,4f3cd575-0a6b-4849-8953-2674aa2c9603,BN1,zhengning,6fec8b19-b4d2-42d5-80c6-20a3b402884d,"BN1, CL1"
635,635,2128,"For each branch id, what are the names of the branches that were registered after 2015?",SELECT branch.Name FROM branch JOIN membership_register_branch ON branch.Branch_ID = membership_register_branch.Branch_ID WHERE branch.Open_year > 2015,"SELECT T2.name ,  count(*) FROM membership_register_branch AS T1 JOIN branch AS T2 ON T1.branch_id  =  T2.branch_id WHERE T1.register_year  >  2015 GROUP BY T2.branch_id",tianyi,f8f4be3d-1d5d-43d4-8cce-1ad686e83efd,"BL1, AN2, BF4",zhengning,e170aae0-86f8-4744-98a0-51689cbc36fe,"L5, BL2, BF4"
636,636,2139,Find the average age of students living in each dorm and the name of dorm.,"SELECT Dorm.dorm_name, AVG(Student.Age) FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid GROUP BY Dorm.dormid","SELECT avg(T1.age) ,  T3.dorm_name FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid GROUP BY T3.dorm_name",tianyi,12279833-bb39-430d-8db0-e64900d06834,BN1,zhengning,0063e404-00f6-487f-b396-17b472f0eacd,BN1
637,637,2140,What is the average age for each dorm and what are the names of each dorm?,SELECT * FROM Student,"SELECT avg(T1.age) ,  T3.dorm_name FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid GROUP BY T3.dorm_name",tianyi,1020b90a-dc63-4cd2-b65e-452d2355d0f6,"L5, CE2, N3, BL2",zhengning,a540c378-a07a-4c29-b521-f136ede0b44e,"L5, CE2, N3, BL2"
638,638,2141,Find the number of amenities for each of the dorms that can accommodate more than 100 students.,"SELECT COUNT(*), Dorm.dormid FROM Dorm WHERE Dorm.student_capacity > 100 GROUP BY Dorm.dormid","SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid",tianyi,60fcb395-7c6f-45a5-b15d-9363a77bb9a5,CE2,zhengning,f1c12a7b-9fba-4e71-8610-d67c48fe2e59,CE2
639,639,2142,"For each dorm, how many amenities does it have?","SELECT COUNT(*), Dorm.dormid FROM Dorm GROUP BY Dorm.dormid","SELECT count(*) ,  T1.dormid FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid WHERE T1.student_capacity  >  100 GROUP BY T1.dormid",tianyi,2ee1b08d-ba6f-4513-85e6-7890ad037cfb,"CE2, F4",zhengning,c866d461-b978-4671-b12e-40916d21672b,"CE2, F4"
640,640,2143,Find the first name of students who are living in the Smith Hall.,"SELECT Student.Fname FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid WHERE Dorm.dorm_name = ""Smith""",SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall',tianyi,56943639-cdfb-4522-9be7-81d95b5aa060,D1c,zhengning,0415f913-618a-4696-acb3-ac90f9ed9755,D1
641,641,2144,What are the first names of all students in Smith Hall?,"SELECT Student.Fname FROM Student WHERE Student.LName = ""Smith Hall""",SELECT T1.fname FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall',tianyi,057a57c6-e7a6-45b9-b844-762cb13bd7d1,"BF4, CE2, CF5",zhengning,242d1045-8904-4133-87f8-6af1d5b2c415,CE2
642,642,2145,Find the total number of students living in the male dorm (with gender M).,"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""M""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',tianyi,8cb89344-7f26-4947-8b43-f18bec18d902,"CE2, CF5, BF4",zhengning,73ff96fa-03dd-4834-8e75-cdad4ce5a565,"L5, BL1, N3, KA1b, BK1, D1a, BE5, A1g, BL2, F4, D1, CE2, D1c, CF5, F2, CE3, A1d"
643,643,2146,What are the total number of students who are living in a male dorm?,"SELECT COUNT(*) FROM Student JOIN Lives_in ON Student.StuID = Lives_in.stuid JOIN Dorm ON Lives_in.dormid = Dorm.dormid WHERE Student.Sex = ""VALUE""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.gender  =  'M',tianyi,43fb0d68-bdcc-4016-9987-46484391651f,"D1, CF5, BF4",zhengning,0c141f13-b1fb-4aa5-b99a-0bb645fc129a,D1
644,644,2147,Find the number of female students (with F sex) living in Smith Hall,"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""F"" AND Student.LName = ""Smith Hall""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',tianyi,b7d31489-59d9-4813-b94d-c0a86a3a6b89,"CE2, CF5, BF4",zhengning,0dba220e-47ab-4113-ad6f-4359c23f98e2,CE2
645,645,2148,How many female students live in Smith Hall?,"SELECT COUNT(*) FROM Student WHERE Student.Sex = ""VALUE"" AND Student.LName = ""Smith Hall""",SELECT count(*) FROM student AS T1 JOIN lives_in AS T2 ON T1.stuid  =  T2.stuid JOIN dorm AS T3 ON T3.dormid  =  T2.dormid WHERE T3.dorm_name  =  'Smith Hall' AND T1.sex  =  'F',tianyi,1a3e3c14-cf71-4f98-92cb-7e306e94248d,"D1, BF4, CE2, CF5",zhengning,95ba6a08-ab59-49f8-8a03-bb7138ab8089,"CE2, D1"
646,646,2149,Find the name of amenities Smith Hall dorm have.,"SELECT Dorm.dorm_name FROM Dorm WHERE Dorm.dormid = ""Smith Hall""",SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T1.dorm_name  =  'Smith Hall',tianyi,75b76e3c-693e-490b-bbb4-02977e6aea7a,"BL1, BF4, CE2",zhengning,1fcc9c3f-96a6-4cd8-be49-7631617f5550,"CL1, BE5"
647,647,2150,What are the names of the amenities that Smith Hall has?,"SELECT Dorm.dorm_name FROM Dorm JOIN Has_amenity ON Dorm.dormid = Has_amenity.dormid JOIN Dorm_amenity ON Dorm_amenity.amenid = Dorm.dormid WHERE Dorm.dorm_name = ""Smith Hall""",SELECT T3.amenity_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T1.dorm_name  =  'Smith Hall',tianyi,e9ce2b72-4bf2-4732-93ff-97c46ceb602f,"BL1, CE3",zhengning,583f086e-56a8-43b7-842d-8cafa4ac3cd5,"CE3, CL1"
648,648,2152,What are the names of the dorm that does not have a TV Lounge?,"SELECT Dorm.dorm_name FROM Dorm EXCEPT SELECT Dorm.dorm_name FROM Dorm JOIN Dorm_amenity ON Dorm.dormid = Dorm_amenity.amenid WHERE Dorm_amenity.amenity_name = ""TV""",SELECT dorm_name FROM dorm EXCEPT SELECT T1.dorm_name FROM dorm AS T1 JOIN has_amenity AS T2 ON T1.dormid  =  T2.dormid JOIN dorm_amenity AS T3 ON T2.amenid  =  T3.amenid WHERE T3.amenity_name  =  'TV Lounge',tianyi,fe5a0ac7-38b7-42b7-b108-39ea83fce510,"BE5, CE2, D1c",zhengning,a16c2b5d-9c0a-4c3d-9c6b-abeec55c3121,"D1, BE5"
649,649,2163,Which state has the most customers?,SELECT Customers.state FROM Customers GROUP BY Customers.state ORDER BY COUNT(*) DESC LIMIT 1,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,tianyi,09062604-afef-4b53-a503-035df37583f3,K2,zhengning,7cc51cb6-e162-4019-a301-45474b426e24,K2
650,650,2164,Give the state that has the most customers.,SELECT Customers.state FROM Customers GROUP BY Customers.state ORDER BY COUNT(*) DESC LIMIT 1,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,tianyi,2a9facf2-193a-489d-b9d1-b019c7fb9c4b,K2,zhengning,0a8544d0-e38f-4d55-b0e3-90a1e3359e79,K2
651,651,2168,What is the type with the fewest games?,SELECT Video_Games.GType FROM Video_Games GROUP BY Video_Games.GType ORDER BY COUNT(*) DESC LIMIT 1,SELECT gtype FROM Video_games GROUP BY gtype ORDER BY count(*) LIMIT 1,tianyi,7fd726d3-aaff-4429-86b2-43b75248d424,K2,zhengning,9f26824d-efa3-4a4a-b4d1-a6e0323f3db2,K2
652,652,2170,What are the ids of all students who don't play sports?,SELECT Student.StuID FROM Student EXCEPT SELECT Plays_Games.StuID FROM Plays_Games,SELECT StuID FROM Student EXCEPT SELECT StuID FROM Sportsinfo,tianyi,ff85a5f1-3214-4e36-8f1f-7bbd2bb009ba,CL1,zhengning,c94e9d0f-5d43-4711-83c9-df091cbea17e,CL1
653,653,2171,Show student ids who are on scholarship and have major 600.,SELECT Student.StuID FROM Student WHERE Student.Major = 600,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',tianyi,1ca9079a-74f5-4404-9104-79fbfb71df80,"A1g, BL3, F4",zhengning,7c695779-ee7d-4aaf-96b5-b2557a874ff0,A1g
654,654,2172,What are the student ids for those on scholarship in major number 600?,SELECT Student.StuID FROM Student WHERE Student.Major = 600,SELECT StuID FROM Student WHERE major  =  600 INTERSECT SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y',tianyi,f326598b-c4e3-403b-9d7b-bd1cb6f90a28,"A1g, F4, BL3",zhengning,92086885-ecf1-42d1-a954-68cbb79a24af,A1g
655,655,2173,Show student ids who are female and play football.,"SELECT Student.StuID FROM Student JOIN Plays_Games ON Student.StuID = Plays_Games.StuID JOIN SportsInfo ON Plays_Games.GameID = SportsInfo.SportName WHERE Student.Sex = ""VALUE"" AND SportsInfo.SportName = ""football""","SELECT StuID FROM Student WHERE sex  =  'F' INTERSECT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football""",tianyi,2725a4ce-bc66-4e7a-86d5-5037cc9c29a9,"E1, A1g, D1a, D1",zhengning,a4a72024-83f6-4272-b651-74b17ee71d2c,"A1g, D1a, D1"
