,Unnamed: 0,sql_id,nl_query,sql,GT_sql,tianyi_code,zhengn_code
553,553,1953,What are the procedures that cost more than 1000 or are specialized in by physician John Wen?,SELECT Procedures.Name FROM Procedures WHERE Procedures.Cost > 1000 OR Procedures.Cost > 1000,"SELECT name FROM procedures WHERE cost  >  1000 UNION SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""","CE2, F3, F4","F4, A1e"
554,554,1954,Find the names of all procedures which cost more than 1000 but which physician John Wen was not trained in?,SELECT Procedures.Name FROM Procedures WHERE Procedures.Cost > 1000 AND Procedures.Cost > 1000,"SELECT name FROM procedures WHERE cost  >  1000 EXCEPT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""","F3, F4, CE2","F3, F4, A1d"
555,555,1956,Find the names of all procedures such that the cost is less than 5000 and physician John Wen was trained in.,SELECT Procedures.Name FROM Procedures WHERE Procedures.Cost < 5000 AND Procedures.Cost = 5000,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""","CE2, F4, F2","F4, A1g"
556,556,1957,What procedures cost less than 5000 and have John Wen as a trained physician?,"SELECT Procedures.Name FROM Procedures JOIN Trained_In ON Procedures.Code = Trained_In.Treatment JOIN Physician ON Trained_In.Physician = Physician.EmployeeID WHERE Physician.Name = ""John Wen"" AND Procedures.Cost < 5000","SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",F2,A1g
557,557,1959,What are the names of patients who are not taking the medication of Procrastin-X.,"SELECT Patient.Name FROM Patient WHERE Patient.SSN NOT IN (SELECT Prescribes.Patient FROM Prescribes JOIN Medication ON Prescribes.Medication = Medication.Code WHERE Medication.Name = ""Procrastin-X"")",SELECT name FROM patient EXCEPT SELECT T1.name FROM patient AS T1 JOIN Prescribes AS T2 ON T2.Patient  =  T1.SSN JOIN Medication AS T3 ON T2.Medication  =  T3.Code WHERE T3.name  =  'Procrastin-X',"F4, A1d","BE5, D1, A1d"
558,558,1967,Show the headquarters that have both companies in banking industry and companies in oil and gas industry.,"SELECT company.Headquarters FROM company WHERE company.Industry = ""banking"" INTERSECT SELECT company.Headquarters FROM company WHERE company.Industry = ""oil and gas""","SELECT Headquarters FROM company WHERE Industry  =  ""Banking"" INTERSECT SELECT Headquarters FROM company WHERE Industry  =  ""Oil and gas""",D1a,D1a
559,559,1968,Show names of companies and that of employees in descending order of number of years working for that employee.,"SELECT company.Name, employment.People_ID FROM employment JOIN company ON employment.Company_ID = company.Company_ID ORDER BY employment.Year_working DESC","SELECT T3.Name ,  T2.Name FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID ORDER BY T1.Year_working","CL1, CE2, K2","CL1, CE2, K2"
560,560,1969,Show the names of employees that work for companies with sales bigger than 200.,SELECT company.Name FROM employment JOIN company ON employment.Company_ID = company.Company_ID WHERE company.Sales_in_Billion > 200,SELECT T2.Name FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID WHERE T3.Sales_in_Billion  >  200,"CL1, CE2","CL1, CE2"
561,561,1970,Show the names of companies and the number of employees they have,"SELECT company.Name, COUNT(*) FROM employment JOIN company ON employment.Company_ID = company.Company_ID GROUP BY employment.Company_ID","SELECT T3.Name ,  COUNT(*) FROM employment AS T1 JOIN people AS T2 ON T1.People_ID  =  T2.People_ID JOIN company AS T3 ON T1.Company_ID  =  T3.Company_ID GROUP BY T3.Name","BN1, CE2","CE2, BN1"
562,562,1978,"Show the studios that have produced films with director ""Nicholas Meyer"" and ""Walter Hill"".","SELECT film.Studio FROM film WHERE film.Director = ""Nicholas Meyer"" AND film.Director = ""Walter Hill""","SELECT Studio FROM film WHERE Director  =  ""Nicholas Meyer"" INTERSECT SELECT Studio FROM film WHERE Director  =  ""Walter Hill""",F2,"A1g, F2"
563,563,1984,"Find the last names of the members of the club ""Bootup Baltimore"".","SELECT Student.LName FROM Student JOIN Member_of_club ON Student.StuID = Member_of_club.ClubID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Bootup Baltimore""","SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore""",BE5,BE5
564,564,1985,"Who are the members of the club named ""Bootup Baltimore""? Give me their last names.","SELECT Club.ClubName FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Bootup Baltimore""","SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore""","BE5, CL1, CE2","CL1, BE5"
565,565,1986,"Who are the members of the club named ""Hopkins Student Enterprises""? Show the last name.","SELECT Student.LName FROM Student JOIN Member_of_club ON Student.StuID = Member_of_club.ClubID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Hopkins Student Enterprises""","SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises""","BL1, BE5",BE5
566,566,1987,"Return the last name for the members of the club named ""Hopkins Student Enterprises"".","SELECT Student.LName FROM Student JOIN Member_of_club ON Student.StuID = Member_of_club.ClubID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Hopkins Student Enterprises""","SELECT t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises""","BL1, BE5",BE5
567,567,1988,"How many members does the club ""Tennis Club"" has?","SELECT COUNT(*) FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Tennis club""","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""","BL1, CE2","CE2, D1a, CL1"
568,568,1989,"Count the members of the club ""Tennis Club"".","SELECT COUNT(*) FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Tennis club""","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""","BL1, CE2","CE2, D1a, CL1"
569,569,1996,"Find all the female members of club ""Bootup Baltimore"". Show the first name and last name.","SELECT Student.Fname, Student.LName FROM Member_of_club JOIN Student ON Member_of_club.ClubID = Student.StuID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Student.Sex = ""Bootup Baltimore"" AND Club.ClubName = ""female""","SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F""","BE5, D1","D1c, CF5, BE5"
570,570,1997,"Give me the first name and last name for all the female members of the club ""Bootup Baltimore"".","SELECT Student.Fname, Student.LName FROM Student JOIN Member_of_club ON Student.StuID = Member_of_club.StuID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Student.Sex = ""Bootup Baltimore"" AND Club.ClubName = ""VALUE VALUE female""","SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F""",D1,"CF5, BE5, D1"
571,571,2002,"What are the first and last name of the president of the club ""Bootup Baltimore""?","SELECT Student.Fname, Student.LName FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID JOIN Student ON Member_of_club.StuID = Student.StuID WHERE Club.ClubName = ""Bootup Baltimore""","SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President""",F4,F4
572,572,2003,"Who is the president of the club ""Bootup Baltimore""? Give me the first and last name.","SELECT Club.ClubName FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Bootup Baltimore""","SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President""","BL1, F4, CL1, CE2",F4
573,573,2004,"Who is the ""CTO"" of club ""Hopkins Student Enterprises""? Show the first name and last name.","SELECT Student.Fname, Student.LName FROM Club JOIN Member_of_club ON Club.ClubID = Member_of_club.ClubID JOIN Student ON Member_of_club.StuID = Student.StuID WHERE Club.ClubName = ""Hopkins Student Enterprises"" AND Student.LName = ""CTO""","SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises"" AND t2.position  =  ""CTO""",CF5,CF5
574,574,2005,"Find the first name and last name for the ""CTO"" of the club ""Hopkins Student Enterprises""?","SELECT Student.Fname, Student.LName FROM Club JOIN Student ON Club.ClubID = Student.StuID WHERE Club.ClubName = ""Hopkins Student Enterprises"" AND Club.ClubName = ""CTO""","SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Hopkins Student Enterprises"" AND t2.position  =  ""CTO""","BE5, BF4, CE2","BF4, CE2"
575,575,2007,"Count the number of members in club ""Bootup Baltimore"" whose age is above 18.","SELECT COUNT(*) FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Bootup Baltimore"" AND Club.ClubName > 18","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.age  >  18","BL1, BF4, CE2","CE2, CF5, CL1"
576,576,2009,"Count the number of members in club ""Bootup Baltimore"" whose age is below 18.","SELECT COUNT(*) FROM Member_of_club JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Bootup Baltimore"" AND Club.ClubName < 18","SELECT count(*) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.age  <  18","BL1, BF4, CE2","CE2, CF5, CL1"
577,577,2014,"How many clubs does the student named ""Eric Tai"" belong to?","SELECT COUNT(*) FROM Student JOIN Member_of_club ON Student.StuID = Member_of_club.StuID JOIN Club ON Club.ClubID = Member_of_club.ClubID WHERE Student.Fname = ""Eric"" AND Student.LName = ""Tai""","SELECT count(DISTINCT t1.clubname) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Eric"" AND t3.lname  =  ""Tai""","A1b, BL2",CL1
578,578,2015,"Count the number of clubs for which the student named ""Eric Tai"" is a member.","SELECT COUNT(*) FROM Student JOIN Member_of_club ON Student.StuID = Member_of_club.StuID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Student.Fname = ""Eric"" AND Student.LName = ""Tai""","SELECT count(DISTINCT t1.clubname) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.fname  =  ""Eric"" AND t3.lname  =  ""Tai""","A1b, CL1",CL1
579,579,2019,"Which clubs have one or more members whose advisor is ""1121""?",SELECT COUNT(*) FROM Club JOIN Member_of_club ON Club.ClubID = Member_of_club.ClubID JOIN Student ON Club.ClubID = Student.Advisor WHERE Student.Advisor = 1121,SELECT DISTINCT t1.clubname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t3.advisor  =  1121,"A1b, BE5, L4","BE5, L4, A1b"
580,580,2024,"Retrieve the average age of members of the club ""Tennis Club"".","SELECT AVG(Student.Age) FROM Member_of_club JOIN Student ON Member_of_club.StuID = Student.StuID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Tennis club""","SELECT avg(t3.age) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""",D1a,D1a
581,581,2025,"Compute the average age of the members in the club ""Tennis Club"".","SELECT AVG(Student.Age) FROM Member_of_club JOIN Student ON Member_of_club.StuID = Student.StuID JOIN Club ON Member_of_club.ClubID = Club.ClubID WHERE Club.ClubName = ""Tennis club""","SELECT avg(t3.age) FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Tennis Club""",D1a,D1a
582,582,2026,What is the total grant amount of the organisations described as research?,"SELECT SUM(Grants.grant_amount) FROM Grants JOIN Organisations ON Grants.organisation_id = Organisations.organisation_id WHERE Organisations.organisation_details = ""research""",SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',"D1a, CE2","D1a, CE2"
583,583,2027,What is the total amount of grant money for research?,SELECT SUM(Grants.grant_amount) FROM Grants,SELECT sum(grant_amount) FROM Grants AS T1 JOIN Organisations AS T2 ON T1.organisation_id  =  T2.organisation_id JOIN organisation_Types AS T3 ON T2.organisation_type  =  T3.organisation_type WHERE T3.organisation_type_description  =  'Research',"F4, CE2","F4, CE2"
584,584,2028,List the project details of the projects which did not hire any staff for a researcher role.,SELECT Projects.project_details FROM Projects WHERE Projects.project_id NOT IN (SELECT Project_Staff.project_id FROM Project_Staff),SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_Staff WHERE role_code  =  'researcher' ),F4,F4
585,585,2029,What are the details for all projects that did not hire any staff in a research role?,SELECT Projects.project_details FROM Projects WHERE Projects.project_id NOT IN (SELECT Project_Staff.project_id FROM Project_Staff),SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_Staff WHERE role_code  =  'researcher' ),F4,F4
586,586,2030,How many staff does each project has? List the project id and the number in an ascending order.,"SELECT Project_Staff.project_id, COUNT(*) FROM Project_Staff GROUP BY Project_Staff.project_id ORDER BY Project_Staff.project_id","SELECT T1.project_id ,  count(*) FROM Project_Staff AS T1 JOIN Projects AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id ORDER BY count(*) ASC","BK1, CE2","BK1, CE2, K2"
587,587,2031,"For each project id, how many staff does it have? List them in increasing order.","SELECT Project_Staff.project_id, COUNT(*) FROM Project_Staff GROUP BY Project_Staff.project_id ORDER BY Project_Staff.project_id","SELECT T1.project_id ,  count(*) FROM Project_Staff AS T1 JOIN Projects AS T2 ON T1.project_id  =  T2.project_id GROUP BY T1.project_id ORDER BY count(*) ASC","BE5, BK1","BN1, CE2, K2"
588,588,2034,How many documents can one grant have at most? List the grant id and number.,"SELECT Documents.grant_id, COUNT(*) FROM Documents GROUP BY Documents.grant_id","SELECT grant_id ,  count(*) FROM Documents GROUP BY grant_id ORDER BY count(*) DESC LIMIT 1",KA1b,"KA1b, K2"
589,589,2036,What are all the details of the organisations described as 'Sponsor'? Sort the result in an ascending order.,"SELECT Organisations.organisation_details FROM Organisations WHERE Organisations.organisation_details = ""Sponsor %"" ORDER BY Organisations.organisation_details ASC",SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,"BF4, CE2","CE2, CF5, K2"
590,590,2037,What are the details of all organizations that are described as Sponsors and sort the results in ascending order?,SELECT Organisations.organisation_details FROM Organisations JOIN Project_Outcomes ON Organisations.organisation_id = Project_Outcomes.outcome_code ORDER BY Project_Outcomes.outcome_details ASC,SELECT organisation_details FROM Organisations AS T1 JOIN organisation_Types AS T2 ON T1.organisation_type  =  T2.organisation_type WHERE T2.organisation_type_description  =  'Sponsor' ORDER BY organisation_details,"BK1, BE5, F4","F4, CE3, K2"
591,591,2038,What are the result description of the project whose detail is 'sint'?,"SELECT Project_Outcomes.outcome_details FROM Projects JOIN Project_Outcomes ON Projects.project_id = Project_Outcomes.project_id WHERE Projects.project_details = ""sint""",SELECT T1.outcome_description FROM Research_outcomes AS T1 JOIN Project_outcomes AS T2 ON T1.outcome_code  =  T2.outcome_code JOIN Projects AS T3 ON T2.project_id  =  T3.project_id WHERE T3.project_details  =  'sint',"CL1, CE2","CL1, CE2"
592,592,2039,What is the description for the results whose project detail is 'sint'?,"SELECT Research_Outcomes.outcome_description FROM Research_Outcomes JOIN Project_Outcomes ON Research_Outcomes.outcome_code = Project_Outcomes.project_id JOIN Projects ON Project_Outcomes.project_id = Projects.project_id WHERE Projects.project_details = ""sint""",SELECT T1.outcome_description FROM Research_outcomes AS T1 JOIN Project_outcomes AS T2 ON T1.outcome_code  =  T2.outcome_code JOIN Projects AS T3 ON T2.project_id  =  T3.project_id WHERE T3.project_details  =  'sint',BE5,BE5
593,593,2040,List the project details of the projects launched by the organisation,SELECT Projects.project_details FROM Organisations JOIN Projects ON Organisations.organisation_id = Projects.organisation_id,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 ),"E1, AN2, KA1b","E1, F4"
594,594,2041,What are the details for the projects which were launched by the organization with the most projects?,SELECT Projects.project_details FROM Projects GROUP BY Projects.organisation_id ORDER BY COUNT(*) DESC LIMIT 1,SELECT project_details FROM Projects WHERE organisation_id IN ( SELECT organisation_id FROM Projects GROUP BY organisation_id ORDER BY count(*) DESC LIMIT 1 ),F4,F4
595,595,2046,Find the number of people whose age is greater than all engineers.,"SELECT COUNT(*) FROM Person WHERE Person.age > (SELECT MAX(Person.age) FROM Person WHERE Person.job = ""VALUE"")",SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer'),D1,D1
596,596,2047,How many people are older than every engineer?,SELECT COUNT(*) FROM Person WHERE Person.age > (SELECT MIN(Person.age) FROM Person),SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer'),F4,F4
597,597,2048,Find the name and age of the person who is a friend of Dan or Alice.,"SELECT Person.name, Person.age FROM PersonFriend JOIN Person ON Person.name = PersonFriend.name WHERE PersonFriend.friend = ""Dan"" OR PersonFriend.friend = ""Alice""","SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'",A1b,A1b
598,598,2049,What are the different names and ages of every friend of either Dan or alice?,"SELECT DISTINCT PersonFriend.name, Person.age FROM PersonFriend JOIN Person ON Person.name = PersonFriend.friend WHERE PersonFriend.friend = ""Dan"" OR PersonFriend.friend = ""alice""","SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'","BE5, D1a, CL1",D1a
599,599,2050,Find the name of the person who has no student friends.,SELECT Person.name FROM Person EXCEPT SELECT PersonFriend.name FROM PersonFriend,SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',"CE2, F4","F4, CE2"
600,600,2051,What are the names of the people who have no friends who are students?,SELECT Person.name FROM Person WHERE Person.name NOT IN (SELECT PersonFriend.name FROM PersonFriend),SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',"BL1, F4","F4, CE2"
601,601,2057,Find the name of the department that has no students minored in?,SELECT Department.DName FROM Department WHERE Department.DNO NOT IN (SELECT Minor_in.DNO FROM Minor_in),SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO,A1d,A1d
602,602,2058,What is the name of the department htat has no students minoring in it?,SELECT Department.DName FROM Department WHERE Department.DNO NOT IN (SELECT Minor_in.DNO FROM Minor_in),SELECT DName FROM DEPARTMENT EXCEPT SELECT T1.DName FROM DEPARTMENT AS T1 JOIN MINOR_IN AS T2 ON T1.DNO  =  T2.DNO,A1d,A1d
603,603,2059,Find the rank of the faculty that the fewest faculties belong to.,SELECT Faculty.Rank FROM Faculty GROUP BY Faculty.Rank ORDER BY COUNT(*) DESC LIMIT 1,SELECT Rank FROM FACULTY GROUP BY Rank ORDER BY count(*) ASC LIMIT 1,K2,K2
604,604,2063,Find the last names of faculties who are members of computer science department.,"SELECT Faculty.Lname FROM Faculty JOIN Member_of ON Faculty.FacID = Member_of.FacID JOIN Department ON Member_of.DNO = Department.DNO WHERE Department.DName = ""VALUE""","SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",D1,D1
605,605,2064,What are the last names of faculty who are part of the computer science department?,"SELECT Faculty.Lname FROM Faculty JOIN Member_of ON Faculty.FacID = Member_of.FacID JOIN Department ON Member_of.DNO = Department.DNO WHERE Department.DName = ""VALUE""","SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",D1,D1
606,606,2065,Find the average grade point of student whose last name is Smith.,"SELECT AVG(Gradeconversion.gradepoint) FROM Student JOIN Gradeconversion ON Student.StuID = Gradeconversion.lettergrade WHERE Student.LName = ""Smith""","SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""","BE5, CE2","CE2, CE3"
607,607,2066,What is the average gradepoint for students with the last name Smith?,SELECT * FROM Student,"SELECT avg(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.LName  =  ""Smith""","L5, F4, BL2, CE2","L5, F4, BL2, CE2"
608,608,2067,What is the maximum and minimum grade point of students who live in NYC?,"SELECT ""max"", MIN(Student.Age) FROM Student WHERE Student.city_code = ""NYC""","SELECT max(T2.gradepoint) ,  min(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.city_code  =  ""NYC""","BL1, CE2","BL1, CE2"
609,609,2068,Give the maximum and minimum gradepoints for students living in NYC?,"SELECT MAX(DISTINCT (""minimum"" - Student.city_code)) FROM Student WHERE Student.city_code = ""NYC""","SELECT max(T2.gradepoint) ,  min(T2.gradepoint) FROM ENROLLED_IN AS T1 JOIN GRADECONVERSION AS T2 JOIN STUDENT AS T3 ON T1.Grade  =  T2.lettergrade AND T1.StuID  =  T3.StuID WHERE T3.city_code  =  ""NYC""","BL1, CE2","BL1, CE2"
610,610,2069,Find the names of courses that have either 3 credits or 1 credit but 4 hours.,SELECT Course.CName FROM Course WHERE Course.Hours = 3 OR Course.Hours = 4,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,"F4, D1, BF4, F2","F4, A1e"
611,611,2070,"What are the names of courses that give either 3 credits, or 1 credit and 4 hours?",SELECT Course.CName FROM Course WHERE Course.CID = 3 OR Course.Credits = 4,SELECT CName FROM COURSE WHERE Credits  =  3 UNION SELECT CName FROM COURSE WHERE Credits  =  1 AND Hours  =  4,"F4, BF4, F2","F4, A1e"
612,612,2071,Find the names of departments that are either in division AS or in division EN and in Building NEB.,"SELECT Department.DName FROM Department WHERE Department.Division = ""division VALUE"" OR Department.Building = ""NEB""","SELECT DName FROM DEPARTMENT WHERE Division  =  ""AS"" UNION SELECT DName FROM DEPARTMENT WHERE Division  =  ""EN"" AND Building  =  ""NEB""","D1, F2","F4, D1, A1e"
613,613,2072,"What are the names of departments either in division AS, or in division EN and in building NEB?","SELECT Department.DName FROM Department WHERE Department.Division = as OR Department.Building = ""NEB""","SELECT DName FROM DEPARTMENT WHERE Division  =  ""AS"" UNION SELECT DName FROM DEPARTMENT WHERE Division  =  ""EN"" AND Building  =  ""NEB""","D1, F2","F4, D1a, A1e"
614,614,2077,Please show the names and descriptions of aircrafts associated with airports that have a total number of passengers bigger than 10000000.,SELECT airport.Airport_Name FROM airport JOIN airport_aircraft ON airport_aircraft.Airport_ID = airport.Airport_ID WHERE airport.Total_Passengers > (SELECT SUM(airport.Total_Passengers) FROM airport WHERE airport.Airport_ID = airport.International_Passengers) AND 10000000,"SELECT T1.Aircraft ,  T1.Description FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T3.Total_Passengers  >  10000000","BL1, F3, CE2","BL1, BL3, CE2"
615,615,2079,"What is the average total number of passengers of airports that are associated with aircraft ""Robinson R-22""?","SELECT AVG(airport.Total_Passengers) FROM airport JOIN airport_aircraft ON airport.Airport_ID = airport_aircraft.Aircraft_ID JOIN aircraft ON aircraft.Aircraft_ID = airport_aircraft.Aircraft_ID WHERE aircraft.Aircraft = ""Robinson R-22""","SELECT avg(T3.Total_Passengers) FROM aircraft AS T1 JOIN airport_aircraft AS T2 ON T1.Aircraft_ID  =  T2.Aircraft_ID JOIN airport AS T3 ON T2.Airport_ID  =  T3.Airport_ID WHERE T1.Aircraft  =  ""Robinson R-22""",,
