,sql_id,nl_query,sql,GT_sql,tianyi,record_id_x,error_classification_x,zhengn,record_id_y,error_classification_y
181,2167,Find the number of people whose age is greater than all engineers.,SELECT COUNT( * ) FROM person WHERE person.age > (SELECT MAX( person.age ) FROM person WHERE person.job = 'engineers'),SELECT count(*) FROM Person WHERE age  >  (SELECT max(age) FROM person WHERE job  =  'engineer'),tianyi,31a4ec82-cf2c-4a39-bbc2-331cf316d66f,D1b,zhengning,3bf214a9-5088-427e-a075-5d0b6018f591,D1b
182,2060,List the names of all the physicians who prescribe Thesisin as medication.,SELECT physician.name FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE medication.name = 'Thesisin',"SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  ""Thesisin""",tianyi,887c6d56-72ea-42d4-8cba-0277cd5523bf,"A1b, CE2",zhengning,8bd90e4d-b2f3-4e4d-ae17-64755f9d3d42,CE2
183,754,What is the average unit price of rock tracks?,SELECT AVG( track.unitprice ) FROM genre JOIN track ON genre.genreid = track.genreid WHERE genre.name = 'rock',"SELECT AVG(T2.UnitPrice) FROM GENRE AS T1 JOIN TRACK AS T2 ON T1.GenreId  =  T2.GenreId WHERE T1.Name  =  ""Rock""",tianyi,32a3cd02-cab5-43e0-a195-31150ce59b62,D1a,zhengning,21130d8c-6ac4-42c5-b5ef-fe37c0dae6f7,D1a
184,2043,Find the names of programs that are never broadcasted in the morning.,SELECT program.name FROM program JOIN broadcast ON program.program_id = broadcast.program_id WHERE broadcast.time_of_day = 'morning',"SELECT name FROM program EXCEPT SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning""",tianyi,fb29072a-5c43-4807-88cd-2610f2054bbb,"D1a, A1d",zhengning,201350d7-0b51-4f31-a891-e9df09cb7684,"A1d, D1a"
185,1103,What countries are the female artists who sung in the language Bangla from?,SELECT artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.gender = 'female' AND song.languages = 'Bangla',"SELECT T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T1.gender  =  ""Female"" AND T2.languages  =  ""bangla""",tianyi,2a9f53e9-9245-4375-83d0-298ab44d8926,D1a,zhengning,fbbf350b-63e0-4b2e-9cff-0c440a2fe71f,D1a
186,1666,What is the number of different different airports that are destinations for American Airlines?,SELECT COUNT( DISTINCT airports.name ) FROM airlines JOIN routes ON airlines.alid = routes.alid JOIN airports ON routes.dst_apid = airports.apid WHERE airlines.name = 'American Airlines',SELECT count(DISTINCT dst_apid) FROM airlines AS T1 JOIN routes AS T2 ON T1.alid  =  T2.alid WHERE T1.name  =  'American Airlines',tianyi,7b5ba6a4-2243-41b9-9fb5-e2fe40a77d72,"BL1, E1",zhengning,331d45df-bb5d-4676-8f47-fbc80b54d786,"BL1, E1"
187,1698,On which day was the order placed whose shipment tracking number is 3452?,SELECT orders.date_order_placed FROM orders JOIN shipments ON orders.order_id = shipments.order_id WHERE shipments.shipment_tracking_number = 3,SELECT T1.date_order_placed FROM orders AS T1 JOIN shipments AS T2 ON T1.order_id = T2.order_id WHERE T2.shipment_tracking_number = 3452,tianyi,73c7a0eb-aa60-49e0-896b-ddbcc33f7f68,D1,zhengning,5e1ed4eb-c027-4575-b85f-77c2c4ba4b66,D1
188,1130,Find all the players' first name and last name who have empty death record.,"SELECT player.name_first , player.name_first FROM player WHERE player.death_country = 'null'","SELECT name_first ,  name_last FROM player WHERE death_year = '';",tianyi,b8ebf762-fc55-4444-bb12-445947e05ee5,"D1, BL2, BF4",zhengning,9751d2c2-cb1f-4caa-b582-e486419c5bfd,"D1c, BL2, BL3"
189,362,How many females are in the network?,SELECT COUNT( * ) FROM person WHERE person.gender = 'females',SELECT count(*) FROM Person WHERE gender  =  'female',tianyi,bd2f73d8-a25c-4bce-8514-8a975b33799f,D1b,zhengning,67a420bc-ed3c-467c-8dd7-3d163ff9a3a8,D1b
190,623,Find the ids of all the order items whose product id is 11.,SELECT order_items.order_id FROM order_items WHERE order_items.product_id = 11,SELECT order_item_id FROM order_items WHERE product_id = 11,tianyi,c697b841-66cf-409e-8925-46ee6f64bf9f,BL1,zhengning,1c22a856-dc2b-4537-8778-6fe274efe9dd,BL1
191,1787,"What is the TV Channel that shows the cartoon ""The Rise of the Blue Beetle!""? List the TV Channel's series name.",SELECT tv_channel.series_name FROM tv_channel JOIN cartoon ON tv_channel.id = cartoon.channel WHERE cartoon.title = 'The Rise of the Blue Beetle',"SELECT T1.series_name FROM TV_Channel AS T1 JOIN Cartoon AS T2 ON T1.id = T2.Channel WHERE T2.Title = ""The Rise of the Blue Beetle!"";",tianyi,a432d222-5765-4b4d-b3e4-93c3be0454a3,D1c,zhengning,8f189121-470e-4960-8a60-490e12e313b4,D1c
192,1145,How many players did Boston Red Stockings have in 2000?,SELECT COUNT( * ) FROM salary JOIN team ON salary.league_id = team.div_id WHERE team.name = 'Boston Red Stockings' AND salary.salary = 2000,SELECT count(*) FROM salary AS T1 JOIN team AS T2 ON T1.team_id  =  T2.team_id_br WHERE T2.name  = 'Boston Red Stockings' AND T1.year  =  2000,tianyi,40ee7432-437f-4848-9647-a5ecb6081760,"BE5, BF4",zhengning,8b4583df-0ab1-40fb-ab48-7ac556524849,BF4
193,1875,What are the checking and savings balances in accounts belonging to Brown?,"SELECT checking.balance , savings.balance FROM accounts JOIN checking ON accounts.custid = checking.custid WHERE accounts.name = 'Brown'","SELECT T2.balance ,  T3.balance FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid WHERE T1.name  =  'Brown'",tianyi,661604cc-806e-433e-8b17-6580c9bade44,CE2,zhengning,97e31c18-942e-488a-844f-e0efb4def1ad,CE2
194,2284,Which state has the most customers?,SELECT customers.state FROM customers GROUP BY customers.state ORDER BY COUNT( * ) DESC LIMIT 1,SELECT state FROM customers GROUP BY state ORDER BY count(*) LIMIT 1,tianyi,2424fd69-ff6f-40e6-8ba2-ca45e361c1b5,K2,zhengning,149d7981-3a84-43a9-9cf8-32a94d3b6209,K2
195,2030,What are the three countries that the least players are from?,"SELECT player.birth_city , COUNT( * ) FROM player GROUP BY player.bats",SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) ASC LIMIT 3;,tianyi,1390cacb-6d18-4a40-b5d4-aa0b17e57e35,"BL2, KA1b, BN1",zhengning,8478491f-cb4c-4d09-a16f-f4d64411f7b8,"L4, BL3, BN1"
196,246,Show me the number of parks the state of NY has.,SELECT COUNT( * ) FROM college WHERE college.state = 'NY',SELECT count(*) FROM park WHERE state  =  'NY';,tianyi,77022519-0aee-4ab3-b198-8c25546fafb7,CM6,zhengning,510f785e-8616-45e1-97b2-5252c7fd1601,"L4, CM6"
197,238,What are the names of all songs in English?,SELECT song.song_name FROM song WHERE song.languages = 'English',"SELECT song_name FROM song WHERE languages  =  ""english""",tianyi,7acb94ab-357b-423b-9377-cfcb1a5e957c,D1a,zhengning,fd5f54df-c850-4681-a31b-b3d662bf7184,D1a
198,2032,Find the average height of the players who belong to the college called 'Yale University'.,SELECT college.country FROM college WHERE college.city = 'Yale University',SELECT avg(T1.height) FROM player AS T1 JOIN player_college AS T2 ON T1.player_id  =  T2.player_id JOIN college AS T3 ON T3.college_id  =  T2.college_id WHERE T3.name_full  =  'Yale University';,tianyi,8bb7fd38-b361-4717-b4e1-d2c144f349f0,"BL1, CE2, BF4",zhengning,2fd4aab3-4f16-45a8-9181-eca3b927113f,"L5, CE2"
199,1261,How many project staff worked as leaders or started working before '1989-04-24 23:51:54'?,SELECT COUNT( * ) FROM project_staff WHERE project_staff.role_code = 'leaders' OR project_staff.date_from<'1989-04-24 23:51:54',SELECT count(*) FROM Project_Staff WHERE role_code  =  'leader' OR date_from  <  '1989-04-24 23:51:54',tianyi,54de6419-ee50-4b3a-b994-367e8de3b1d4,D1b,zhengning,b7dcd032-2a12-4082-859b-103bf6278d1e,D1b
200,1171,Which channels are broadcast in the morning? Give me the channel names.,SELECT channel.name FROM channel JOIN broadcast ON channel.channel_id = broadcast.channel_id WHERE broadcast.time_of_day = 'morning',SELECT t1.name FROM channel AS t1 JOIN broadcast AS t2 ON t1.channel_id  =  t2.channel_id WHERE t2.time_of_day  =  'Morning',tianyi,166ec0ba-a6fa-4e40-b256-da16e1c1664e,D1a,zhengning,8993ac56-2630-4b58-875a-a7dee390e8b6,D1a
201,242,How many Bangladeshi artists are listed?,"SELECT COUNT( * ) FROM artist WHERE artist.country NOT IN (SELECT * FROM artist, artist WHERE artist.country = 'Bangladeshi artists')","SELECT count(*) FROM artist WHERE country  =  ""Bangladesh""",tianyi,de89214d-ecf8-48ed-a337-c53188585a77,I2,zhengning,8fffa0a8-314e-4228-b419-360b22d0df9f,"A1a, D1"
202,1124,What are first and last names of players participating in all star game in 1998?,"SELECT player.bats , player.bats FROM player JOIN all_star ON player.player_id = all_star.player_id WHERE all_star.year = 1998","SELECT name_first ,  name_last FROM player AS T1 JOIN all_star AS T2 ON T1.player_id  =  T2.player_id WHERE YEAR  =  1998",tianyi,9163107a-be0d-45ed-a198-0327e6d50436,BL1,zhengning,64cbccd1-6539-44bc-b2e7-3d8e8d0ce062,BL1
203,1225,Show the names of companies in the banking or retailing industry?,SELECT company.name FROM company WHERE company.industry = 'banking' OR company.industry = 'retailing',"SELECT Name FROM company WHERE Industry  =  ""Banking"" OR Industry  =  ""Retailing""",tianyi,b64d2aab-4828-4501-836a-24a052331ce4,D1a,zhengning,11fab195-175b-4e25-b4d6-88d0bb5a96d5,D1a
204,2171,Find the name of the person who has no student friends.,SELECT person.name FROM person WHERE person.name NOT IN (SELECT personfriend.name FROM personfriend WHERE personfriend.friend = 'student'),SELECT name FROM person EXCEPT SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.job  =  'student',tianyi,de0f5596-e7bd-4efe-999a-ef57479de682,"CF5, BF4, I2",zhengning,d5d780ef-8f0d-4041-9dd0-cca304713f92,A1d
205,1300,What are the names of all friends who are from New York?,SELECT personfriend.name FROM person JOIN personfriend ON person.name = personfriend.friend WHERE person.city = 'New York',SELECT T2.name FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.friend WHERE T1.city  =  'new york city',tianyi,c69d72fa-4aaf-44be-91e5-a4877dbfa777,D1c,zhengning,5551014a-0422-45ff-82f2-4190114c2934,D1c
206,245,How many parks are there in the state of NY?,SELECT COUNT( * ) FROM college WHERE college.state = 'NY',SELECT count(*) FROM park WHERE state  =  'NY';,tianyi,28b9fbc9-763f-4cee-b56e-a6b27177ce3a,"CM6, CF5",zhengning,6c0b2535-8c03-4a82-bde3-c55e56f02bfb,CL1
207,682,What are the ids of all tv channels that have more than 2 TV channels?,SELECT tv_channel.id FROM tv_channel JOIN tv_series ON tv_channel.id = tv_series.channel GROUP BY tv_channel.id HAVING COUNT( * ) > 2,SELECT id FROM tv_channel GROUP BY country HAVING count(*)  >  2,tianyi,e6526cd0-14c7-4662-8b43-6d32af087388,"E1, BN1",zhengning,aea7d04a-4b9e-4a5b-8d71-14168cdbe6dc,"BN1, E1"
208,1742,What is the number of makers of care in France?,SELECT COUNT( * ) FROM car_makers JOIN countries ON car_makers.country = countries.countryid JOIN car_makers ON car_makers.country = countries.countryid JOIN model_list ON car_makers.id = model_list.maker JOIN countries ON countries.countryid = countries.continent WHERE countries.countryname = 'France' AND countries.countryname = 'France',SELECT count(*) FROM CAR_MAKERS AS T1 JOIN COUNTRIES AS T2 ON T1.Country  =  T2.CountryId WHERE T2.CountryName  =  'france';,tianyi,146fec74-9b38-44c9-8754-2762ce0c1cb0,"D1a, E1, F3",zhengning,a64120af-970f-4cdb-9201-45cff1645f9e,"E1, D1a"
209,966,What are the average height and weight across males (sex is M)?,"SELECT AVG( people.height ) , AVG( people.weight ) FROM people WHERE people.sex = 'm'","SELECT avg(height) ,  avg(weight) FROM people WHERE sex  =  'M'",tianyi,7d83f618-5b93-4144-ae5a-dcb12cdc6315,D1a,zhengning,7da95058-75cb-4b97-a5c6-8ba17b3952a3,D1a
210,705,"Which catalog contents have a product stock number that starts from ""2""? Show the catalog entry names.",SELECT catalog_contents.catalog_entry_name FROM catalog_contents WHERE catalog_contents.product_stock_number LIKE '%2%',"SELECT catalog_entry_name FROM catalog_contents WHERE product_stock_number LIKE ""2%""",tianyi,a0efdf0b-8d0e-4893-b77c-dba3ab374196,D1,zhengning,c799c3e9-59fe-411a-abb6-6f64e193a62d,D1c
211,1586,Show all locations that have train stations with at least 15 platforms and train stations with more than 25 total passengers.,SELECT station.location FROM station WHERE station.number_of_platforms >= 15 AND station.total_passengers > 25,SELECT DISTINCT LOCATION FROM station WHERE number_of_platforms  >=  15 AND total_passengers  >  25,tianyi,904f8223-6310-4bde-a1ed-2e73cce30da5,A1b,zhengning,4cb1262c-ae0b-40a4-845f-d96a3005496f,A1b
212,354,How many patents outcomes were listed for all the projects?,SELECT COUNT( * ) FROM project_outcomes WHERE project_outcomes.outcome_code = 'patents',SELECT count(*) FROM Project_outcomes WHERE outcome_code  =  'Patent',tianyi,4c0ad2a0-ca2c-4dba-aafa-376a6146e99a,"D1a, D1b",zhengning,8b3ab267-02d8-4011-aa7e-acc3f4453ec8,"D1a, D1b"
213,249,How many parks are there in Atlanta city?,SELECT COUNT( * ) FROM college WHERE college.city = 'Atlanta',SELECT count(*) FROM park WHERE city = 'Atlanta';,tianyi,49467523-b720-4324-9782-039a2c578e12,"CF5, CM6",zhengning,252522e3-e3b9-441a-8ef1-7eb5ae09161c,CL1
214,250,How many parks does Atlanta city have?,SELECT COUNT( * ) FROM park WHERE college.city = 'Atlanta',SELECT count(*) FROM park WHERE city = 'Atlanta';,tianyi,56fafc34-5f15-4c7d-91cd-71a4038e08cf,CF5,zhengning,2acad5e8-2c85-41ed-bc19-67130a164349,CF5
215,1598,When did the staff member named Janessa Sawayn join the company?,SELECT staff.date_joined_staff FROM staff WHERE staff.nickname = 'Janessa Sawayn',"SELECT date_joined_staff FROM Staff WHERE first_name = ""Janessa"" AND last_name = ""Sawayn"";",tianyi,5fa53eff-6d79-4910-8ba3-416ec2671b15,BF4,zhengning,a8d6c828-379c-4a3b-9579-bdd47c143709,"F2, D1"
216,2327,What are the ids of documents with the type code CV that do not have expenses.,SELECT documents_with_expenses.document_id FROM documents_with_expenses INTERSECT SELECT documents.document_id FROM documents WHERE documents.document_type_code = 'CV',"SELECT document_id FROM Documents WHERE document_type_code  =  ""CV"" EXCEPT SELECT document_id FROM Documents_with_expenses",tianyi,58bcce87-39f2-45fb-8646-ad367c3c4f2c,"CL1, A1d",zhengning,f79b45a4-d0fb-471f-bf4b-a598b50cb028,A1d
217,1329,"What are the last names of faculty in building Barton, sorted by last name?","SELECT faculty.lname FROM faculty WHERE faculty.building = 'Barton,' ORDER BY faculty.lname ASC","SELECT Lname FROM FACULTY WHERE Building  =  ""Barton"" ORDER BY Lname",tianyi,cb1217af-64e4-4c8a-aab8-1759f63c9b40,D1c,zhengning,90305738-f6dc-41a7-ad6a-e9504e6bef57,D1c
218,2214,Which colleges do the tryout players whose name starts with letter D go to?,SELECT tryout.cname FROM tryout JOIN player ON tryout.pid = player.pid WHERE player.pname LIKE '%D%',SELECT T1.cName FROM  tryout AS T1 JOIN player AS T2 ON T1.pID  =  T2.pID WHERE T2.pName LIKE 'D%',tianyi,9867e74f-b416-4ecc-962f-9083f70b42cb,D1,zhengning,512353a2-e2e6-4a7f-ac12-5734e6fe0e26,D1c
219,1323,What are the full names of faculties with sex M and who live in building NEB?,"SELECT faculty.fname , faculty.lname FROM faculty WHERE faculty.sex = 'm' AND faculty.building = 'NEB'","SELECT Fname ,  Lname FROM FACULTY WHERE sex  =  ""M"" AND Building  =  ""NEB""",tianyi,3568e393-80e5-4a1e-bc6b-674168a9cf14,D1a,zhengning,3d117242-c69e-472b-a29c-8010433063eb,D1a
220,2150,What are the details for all projects that did not hire any staff in a research role?,SELECT projects.project_details FROM projects JOIN project_staff ON projects.project_id = project_staff.project_id WHERE project_staff.role_code = (SELECT project_staff.project_id FROM project_staff UNION SELECT project_staff.role_code FROM project_staff),SELECT project_details FROM Projects WHERE project_id NOT IN ( SELECT project_id FROM Project_Staff WHERE role_code  =  'researcher' ),tianyi,5c197052-f32f-45a3-9398-af04e2fdb711,"D1, A1a",zhengning,b2924c8f-5e49-402b-b9e0-c0fcba442951,"F4, E1"
221,1877,"What are the names, checking balances, and savings balances of customers, ordered by the total of checking and savings balances descending?","SELECT checking.balance , checking.balance , accounts.name , SUM( savings.balance ) FROM accounts JOIN checking ON accounts.custid = checking.custid JOIN savings ON accounts.custid = savings.custid ORDER BY checking.balance , accounts.name ASC","SELECT T2.balance ,  T3.balance ,  T1.name FROM accounts AS T1 JOIN checking AS T2 ON T1.custid  =  T2.custid JOIN savings AS T3 ON T1.custid  =  T3.custid ORDER BY T2.balance + T3.balance DESC",tianyi,af4e25b2-40f2-4568-ae78-debd697fa64f,"BL2, BL1, L4, K2",zhengning,4a60fb40-4580-4717-8ab9-fa9e8337c652,"L4, K2"
222,2045,Which department has the largest number of employees?,SELECT department.name FROM department GROUP BY department.name ORDER BY COUNT( * ) DESC LIMIT 1,SELECT name FROM department GROUP BY departmentID ORDER BY count(departmentID) DESC LIMIT 1;,tianyi,102c7609-a49e-4d0a-b8a9-0ed35d6d8d7d,BN1,zhengning,94043e34-3704-42c7-ab29-550ac7d6ec58,BN1
223,474,What are the different membership levels?,SELECT DISTINCT member.level FROM member,SELECT count(DISTINCT LEVEL) FROM member,tianyi,fcf5862f-5fc6-42a2-8797-3afea002a129,L5,zhengning,e2db80e0-bcab-4ba3-be37-7c55c79656e3,L5
224,270,find the number of different programs that are broadcast during night time.,SELECT COUNT( DISTINCT broadcast.program_id ) FROM broadcast WHERE broadcast.time_of_day = 'night',SELECT count(DISTINCT program_id) FROM broadcast WHERE time_of_day  =  'Night',tianyi,35e35876-4bc7-49a5-a73c-fe0d2bce9912,D1a,zhengning,c2226c02-367c-4240-98be-dd0da568f6ee,D1a
225,985,Show the lieutenant governor and comptroller from the democratic party.,"SELECT party.lieutenant_governor , party.comptroller FROM party WHERE party.party = 'democratic'","SELECT Lieutenant_Governor ,  Comptroller FROM party WHERE Party  =  ""Democratic""",tianyi,db1cab10-8b5e-4af6-9cf3-1ad53f94e251,D1a,zhengning,dcbcf920-db58-41db-9064-9f0ac958c43e,D1a
226,1701,Find the invoice numbers which are created before 1989-09-03 or after 2007-12-25.,SELECT invoices.invoice_number FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',"SELECT invoice_number FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tianyi,ba191561-0604-46c3-9003-10eb619e4b0f,F1,zhengning,a4f4a41c-39c2-4a88-93db-ea544784a2fd,F1
227,1703,Find the distinct details of invoices which are created before 1989-09-03 or after 2007-12-25.,SELECT DISTINCT invoices.invoice_details FROM invoices WHERE invoices.invoice_date > '1989-09-03' OR invoices.invoice_date<'2007-12-25',"SELECT DISTINCT invoice_details FROM invoices WHERE invoice_date < ""1989-09-03"" OR invoice_date > ""2007-12-25""",tianyi,c0d3c0d4-ec30-43b6-baf4-d6fa51ce75df,F1,zhengning,d899e660-dba2-4969-95b1-9f6fafda780b,F1
228,1984,What are the names of the singers who sang the top 3 most highly rated songs and what countries do they hail from?,"SELECT artist.country , artist.artist_name FROM artist , song ORDER BY song.rating DESC LIMIT 3","SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name ORDER BY T2.rating DESC LIMIT 3",tianyi,0ded486e-4b09-4d96-9f52-218ebccd3b9f,CE2,zhengning,4c241238-3cd3-46f8-a225-e35d10407885,CE2
229,575,How many budget types do we have?,SELECT COUNT( DISTINCT ref_budget_codes.budget_type_code ) FROM ref_budget_codes,SELECT count(*) FROM Ref_budget_codes,tianyi,020c207e-b6eb-46fb-b277-3a91746d54ca,A2a,zhengning,e6b29309-2350-489a-a663-0142849a8803,A2a
230,2029,List three countries which are the origins of the least players.,SELECT player.birth_city FROM player GROUP BY player.birth_city ORDER BY COUNT( * ) ASC LIMIT 3,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) ASC LIMIT 3;,tianyi,202e1f12-0154-4329-b7b4-7174eb9fbda6,BL1,zhengning,165649f2-2c05-4e0d-a361-32a6af8b0131,BL1
231,1140,"How many games in 1885 postseason resulted in ties (that is, the value of ""ties"" is '1')?",SELECT COUNT( * ) FROM postseason WHERE postseason.losses = 1885 AND postseason.ties = 1,SELECT count(*) FROM postseason WHERE YEAR  =  1885 AND ties  =  1;,tianyi,058a8f73-04ee-462f-ac8b-15c199645d2f,BF4,zhengning,653675e0-44b2-4708-9fff-5c4831d65365,BF4
232,2356,List the name and count of each product in all orders.,"SELECT products.product_name , COUNT( * ) FROM products JOIN order_items ON products.product_id = order_items.product_id GROUP BY products.product_name","SELECT T3.product_name ,  count(*) FROM orders AS T1 JOIN order_items AS T2 JOIN products AS T3 ON T1.order_id = T2.order_id AND T2.product_id = T3.product_id GROUP BY T3.product_id",tianyi,4cf64aad-3ba6-4a20-bcd5-c5b84d86a6ba,"BN1, CE2",zhengning,e4bfe310-59cd-449b-ac3f-21790e2c536e,"CM6, CE2, BN1"
233,1993,Find the distinct names of all songs that have a higher resolution than some songs in English.,SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN( song.resolution ) FROM song WHERE song.languages = 'English'),"SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")",tianyi,962641f7-2a27-46c1-be78-53970c0742cb,D1a,zhengning,6aa07439-22de-472e-9b6f-0cd0868c8d6b,D1a
234,2329,Give the ids of documents that have expenses and contain the letter s in their names.,SELECT DISTINCT documents.document_name FROM documents_with_expenses JOIN documents ON documents_with_expenses.document_id = documents.document_id WHERE documents.document_name LIKE '%s%',SELECT T1.document_id FROM Documents AS T1 JOIN Documents_with_expenses AS T2 ON T1.document_id  =  T2.document_id WHERE T1.document_name LIKE '%s%',tianyi,3d3df9a6-94fe-4854-b64f-c1c05dc6b54b,"A2a, CL1, BL1",zhengning,7b6d86b8-39ee-4a34-88f9-1c47299ca837,"A2a, BL1"
235,2185,What are the last names of faculty who are part of the computer science department?,SELECT faculty.lname FROM faculty JOIN member_of ON faculty.facid = member_of.facid JOIN department ON member_of.dno = department.dno WHERE department.dname = 'computer science',"SELECT T2.Lname FROM DEPARTMENT AS T1 JOIN FACULTY AS T2 ON T1.DNO  =  T3.DNO JOIN MEMBER_OF AS T3 ON T2.FacID  =  T3.FacID WHERE T1.DName  =  ""Computer Science""",tianyi,9c779c2d-77b1-4b9a-93d8-0156e209a406,D1a,zhengning,da36d8af-6480-428b-9966-dafacb02d094,D1a
236,614,What are the names of all airports whose elevation is between -50 and 50?,SELECT airports.name FROM airports WHERE airports.elevation BETWEEN 50 and 50,SELECT name FROM airports WHERE elevation BETWEEN -50 AND 50,tianyi,8bf11f2a-6b37-451c-b955-83611cd19441,D1,zhengning,04fbe2ce-844c-4763-9315-5885e535966d,D1
237,1576,Show the budget type code and description and the corresponding document id.,"SELECT ref_budget_codes.budget_type_code , documents.document_description , documents.document_id FROM documents , ref_budget_codes , ref_document_types","SELECT T2.budget_type_code ,  T2.budget_type_description ,  T1.document_id FROM Documents_with_expenses AS T1 JOIN Ref_budget_codes AS T2 ON T1.budget_type_code  =  T2.budget_type_code",tianyi,8ec7ef16-64b5-40fa-b185-2f0cecb2b3b1,"BL1, CE2",zhengning,5f499015-21f0-4a0d-99df-515fb0ddbf7b,"BL3, CL1, CE2"
