,sql_id,username_x,record_id_x,error_classification_x,username_y,record_id_y,error_classification_y
23,23,tianyi,record_id_x,"BK1, Q1",zhengn,record_id_y,"BK1, Q1"
24,24,tianyi,record_id_x,"BK1, Q1",zhengn,record_id_y,"BK1, Q1"
25,25,tianyi,record_id_x,"CL1, BL1",zhengn,record_id_y,"CL1, BL3"
26,26,tianyi,record_id_x,A1b,zhengn,record_id_y,"BL1, A1b"
27,27,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
28,28,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
29,29,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
30,30,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
31,31,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
32,32,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
33,33,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
34,34,tianyi,record_id_x,"F1, D1",zhengn,record_id_y,F3
35,35,tianyi,record_id_x,"F1, BN1, O3",zhengn,record_id_y,"O3, F1, BL3"
36,36,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
37,37,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
38,38,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
39,39,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
40,40,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
41,41,tianyi,record_id_x,D1,zhengn,record_id_y,D1
42,42,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
43,43,tianyi,record_id_x,D1,zhengn,record_id_y,D1
44,44,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
45,45,tianyi,record_id_x,"BF4, E1",zhengn,record_id_y,"CF5, E1"
46,46,tianyi,record_id_x,"L5, A1b",zhengn,record_id_y,A1b
47,47,tianyi,record_id_x,"CL1, CE2",zhengn,record_id_y,"CL1, CE2"
48,48,tianyi,record_id_x,"BE5, CE2",zhengn,record_id_y,"CL1, CE2"
49,49,tianyi,record_id_x,BL1,zhengn,record_id_y,BL3
50,50,tianyi,record_id_x,BK1,zhengn,record_id_y,BK1
51,51,tianyi,record_id_x,BE5,zhengn,record_id_y,CE2
52,52,tianyi,record_id_x,K3,zhengn,record_id_y,K2
53,53,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
54,54,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
55,55,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
56,56,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
57,57,tianyi,record_id_x,"D1c, F3, A1b",zhengn,record_id_y,"D1, F3, A1b"
58,58,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
59,59,tianyi,record_id_x,"L4, CL1",zhengn,record_id_y,"L4, CL1, BL2"
60,60,tianyi,record_id_x,"L4, CL1",zhengn,record_id_y,"L4, CL1, BL1"
61,61,tianyi,record_id_x,"D1c, F4, E1",zhengn,record_id_y,"L4, F3, BL2, E1"
62,62,tianyi,record_id_x,"nan, A1b, CE2",zhengn,record_id_y,"CL1, BL1, A1b, CE2"
63,63,tianyi,record_id_x,"nan, A1b, CE2",zhengn,record_id_y,"CL1, BL1, A1b, CE2"
64,64,tianyi,record_id_x,"nan, A1b",zhengn,record_id_y,A1b
65,65,tianyi,record_id_x,CE2,zhengn,record_id_y,CE2
66,66,tianyi,record_id_x,CE2,zhengn,record_id_y,CE2
67,67,tianyi,record_id_x,"L4, A1b, nan",zhengn,record_id_y,"L4, A1b"
68,68,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
69,69,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
70,70,tianyi,record_id_x,"D1, A1b",zhengn,record_id_y,"D1, A1b"
71,71,tianyi,record_id_x,"K3, Q1",zhengn,record_id_y,"Q1, K2"
72,72,tianyi,record_id_x,"D1, K3, L4, F4",zhengn,record_id_y,"BL1, F4"
73,73,tianyi,record_id_x,"BN1, E1, CL1",zhengn,record_id_y,"CL1, BN1"
74,74,tianyi,record_id_x,"CF5, E1",zhengn,record_id_y,"CF5, CL1, E1"
75,75,tianyi,record_id_x,"D1, BF4, Q1",zhengn,record_id_y,"BF4, BL1, Q1"
76,76,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
77,77,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
78,78,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
79,79,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
80,80,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
81,81,tianyi,record_id_x,"N3, O2",zhengn,record_id_y,"O2, F4, N3"
82,82,tianyi,record_id_x,"N3, O2",zhengn,record_id_y,"O2, F4, N3"
83,83,tianyi,record_id_x,"BF4, BL2, E1",zhengn,record_id_y,"CF5, E1, BL1"
84,84,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
85,85,tianyi,record_id_x,E1,zhengn,record_id_y,"BL1, D1a, E1"
86,86,tianyi,record_id_x,E1,zhengn,record_id_y,"BL1, E1"
87,87,tianyi,record_id_x,K2,zhengn,record_id_y,K2
88,88,tianyi,record_id_x,"CE2, A1b",zhengn,record_id_y,"CE2, A1b"
89,89,tianyi,record_id_x,L4,zhengn,record_id_y,L4
90,90,tianyi,record_id_x,"BL2, N3",zhengn,record_id_y,"BL2, N3"
91,91,tianyi,record_id_x,BL2,zhengn,record_id_y,BL1
92,92,tianyi,record_id_x,BL2,zhengn,record_id_y,BL1
93,93,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
94,94,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
95,95,tianyi,record_id_x,"L5, A1b",zhengn,record_id_y,"L5, A1b"
96,96,tianyi,record_id_x,A1b,zhengn,record_id_y,"L5, A1b"
97,97,tianyi,record_id_x,F4,zhengn,record_id_y,F4
98,98,tianyi,record_id_x,"L4, CE2, A1b",zhengn,record_id_y,"L4, CE2, A1b"
99,99,tianyi,record_id_x,D1c,zhengn,record_id_y,D1c
100,100,tianyi,record_id_x,K2,zhengn,record_id_y,K2
101,101,tianyi,record_id_x,"A1b, E1",zhengn,record_id_y,"A1b, BK1, E1"
102,102,tianyi,record_id_x,"A1b, E1",zhengn,record_id_y,"A1b, BK1, E1"
103,103,tianyi,record_id_x,BK1,zhengn,record_id_y,"L4, D1c, CL1, BL1, L5, D1, D1a"
104,104,tianyi,record_id_x,"CL1, BF4, BL1, F1, A1b, E1",zhengn,record_id_y,"CF5, A1b, E1"
105,105,tianyi,record_id_x,F2,zhengn,record_id_y,"BL1, A1g"
106,106,tianyi,record_id_x,F2,zhengn,record_id_y,"BL1, A1g"
107,107,tianyi,record_id_x,"CL1, A1b",zhengn,record_id_y,"CL1, BL1, A1b"
108,108,tianyi,record_id_x,"CL1, BL1, A1b",zhengn,record_id_y,"CL1, BL1, A1b"
109,109,tianyi,record_id_x,BK1,zhengn,record_id_y,BK1
110,110,tianyi,record_id_x,"CL1, A1b",zhengn,record_id_y,"CL1, A1b"
111,111,tianyi,record_id_x,"BL1, A2c, F1",zhengn,record_id_y,"A1d, A1a, BL1"
112,112,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
113,113,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
114,114,tianyi,record_id_x,"CL1, F4",zhengn,record_id_y,"CL1, F4"
115,115,tianyi,record_id_x,"L4, CL1, BL2",zhengn,record_id_y,"L4, CL1, BL1"
116,116,tianyi,record_id_x,O3,zhengn,record_id_y,O3
117,117,tianyi,record_id_x,O3,zhengn,record_id_y,O3
118,118,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
119,119,tianyi,record_id_x,"L4, A1b",zhengn,record_id_y,"L5, A1b"
120,120,tianyi,record_id_x,F4,zhengn,record_id_y,F3
121,121,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
122,122,tianyi,record_id_x,BL3,zhengn,record_id_y,BL2
123,123,tianyi,record_id_x,BL3,zhengn,record_id_y,BL2
124,124,tianyi,record_id_x,"A1b, BL2",zhengn,record_id_y,"BL1, A1b"
125,125,tianyi,record_id_x,"L4, CL1, BL2",zhengn,record_id_y,"L4, CL1, BL1"
126,126,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
127,127,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
128,128,tianyi,record_id_x,"BK1, Q1",zhengn,record_id_y,"BK1, Q1"
129,129,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
130,130,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
131,131,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
132,132,tianyi,record_id_x,"A1b, BL2",zhengn,record_id_y,"BL1, A1b"
133,133,tianyi,record_id_x,D1,zhengn,record_id_y,D1
134,134,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
135,135,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
136,136,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
137,137,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
138,138,tianyi,record_id_x,"A1f, AN2, O1",zhengn,record_id_y,"AN2, O1"
139,139,tianyi,record_id_x,"BL2, A1b",zhengn,record_id_y,"BL1, A1b"
140,140,tianyi,record_id_x,"E1, CL1",zhengn,record_id_y,"CL1, E1"
141,141,tianyi,record_id_x,CL1,zhengn,record_id_y,CL1
142,142,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
143,143,tianyi,record_id_x,"BL3, CL1",zhengn,record_id_y,CL1
144,144,tianyi,record_id_x,F4,zhengn,record_id_y,F4
145,145,tianyi,record_id_x,"CL1, BF4",zhengn,record_id_y,"CL1, CF5"
146,146,tianyi,record_id_x,"CE2, A1b",zhengn,record_id_y,"F4, CL1, CE2, A1b"
147,147,tianyi,record_id_x,E1,zhengn,record_id_y,E1
148,148,tianyi,record_id_x,"F3, A1b, E1",zhengn,record_id_y,"F3, A1b, E1"
149,149,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
150,150,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
151,151,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
152,152,tianyi,record_id_x,BL3,zhengn,record_id_y,BL1
153,153,tianyi,record_id_x,BL3,zhengn,record_id_y,BL1
154,154,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
155,155,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
156,156,tianyi,record_id_x,"BN1, BL1, CL1",zhengn,record_id_y,"CL1, BL1, AN2"
157,157,tianyi,record_id_x,"E1, BL1",zhengn,record_id_y,"E1, CL1"
158,158,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
159,159,tianyi,record_id_x,"E1, BL1",zhengn,record_id_y,"E1, CL1"
160,160,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
161,161,tianyi,record_id_x,BL3,zhengn,record_id_y,BL1
162,162,tianyi,record_id_x,BF4,zhengn,record_id_y,CF5
163,163,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
164,164,tianyi,record_id_x,"F4, BL3",zhengn,record_id_y,"BL1, F4"
165,165,tianyi,record_id_x,D1,zhengn,record_id_y,D1
166,166,tianyi,record_id_x,D1,zhengn,record_id_y,D1
167,167,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
168,168,tianyi,record_id_x,A1b,zhengn,record_id_y,"BL1, A1b"
169,169,tianyi,record_id_x,BL1,zhengn,record_id_y,"BL1, P3"
170,170,tianyi,record_id_x,P3,zhengn,record_id_y,P3
171,171,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
172,172,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
173,173,tianyi,record_id_x,"BE5, D1, CE3",zhengn,record_id_y,CE3
174,174,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
175,175,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
176,176,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
177,177,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
178,178,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
179,179,tianyi,record_id_x,E1,zhengn,record_id_y,"CL1, CE2"
180,180,tianyi,record_id_x,"F1, BL1",zhengn,record_id_y,"F1, A1b"
181,181,tianyi,record_id_x,F4,zhengn,record_id_y,F3
182,182,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
183,183,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
184,184,tianyi,record_id_x,D1a,zhengn,record_id_y,D1
185,185,tianyi,record_id_x,"BN1, A1f, O1",zhengn,record_id_y,"BN1, O1"
186,186,tianyi,record_id_x,"BL2, E1, L4, N3",zhengn,record_id_y,"BL1, N3"
187,187,tianyi,record_id_x,P3,zhengn,record_id_y,P3
188,188,tianyi,record_id_x,P3,zhengn,record_id_y,P3
189,189,tianyi,record_id_x,P3,zhengn,record_id_y,P3
190,190,tianyi,record_id_x,"BN1, CL1",zhengn,record_id_y,"CL1, BN1"
191,191,tianyi,record_id_x,"L4, D1",zhengn,record_id_y,"BL1, A1b"
192,192,tianyi,record_id_x,"BF4, A1b",zhengn,record_id_y,"BF4, A1b"
193,193,tianyi,record_id_x,"BL2, CL1",zhengn,record_id_y,"CL1, AN2"
194,194,tianyi,record_id_x,E1,zhengn,record_id_y,E1
195,195,tianyi,record_id_x,BK1,zhengn,record_id_y,BK1
196,196,tianyi,record_id_x,"F4, BL1",zhengn,record_id_y,"F3, BL1"
197,197,tianyi,record_id_x,"F4, BL1",zhengn,record_id_y,"F3, BL1"
198,198,tianyi,record_id_x,BL1,zhengn,record_id_y,"BL1, K2"
199,199,tianyi,record_id_x,BL1,zhengn,record_id_y,"BL1, P3"
200,200,tianyi,record_id_x,P3,zhengn,record_id_y,P3
201,201,tianyi,record_id_x,"D1c, P1",zhengn,record_id_y,P1
202,202,tianyi,record_id_x,"E1, D1c, CE2",zhengn,record_id_y,CE2
203,203,tianyi,record_id_x,"L4, BL1",zhengn,record_id_y,"L4, BL1"
204,204,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
205,205,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
206,206,tianyi,record_id_x,P3,zhengn,record_id_y,P3
207,207,tianyi,record_id_x,"E1, D1c",zhengn,record_id_y,"D1a, E1"
208,208,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
209,209,tianyi,record_id_x,P3,zhengn,record_id_y,P3
210,210,tianyi,record_id_x,P3,zhengn,record_id_y,P3
211,211,tianyi,record_id_x,"L4, Q1",zhengn,record_id_y,"L5, Q1"
212,212,tianyi,record_id_x,"D1a, E1, CL1",zhengn,record_id_y,"D1a, E1, CL1"
213,213,tianyi,record_id_x,"BN1, E1, BL1, CL1",zhengn,record_id_y,"BN1, E1, CL1"
214,214,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
215,215,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
216,216,tianyi,record_id_x,"BN1, BL1, CL1",zhengn,record_id_y,"BN1, CL1"
217,217,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
218,218,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
219,219,tianyi,record_id_x,P3,zhengn,record_id_y,P3
220,220,tianyi,record_id_x,"D1c, P1",zhengn,record_id_y,P1
221,221,tianyi,record_id_x,P3,zhengn,record_id_y,P3
222,222,tianyi,record_id_x,"F3, A1b",zhengn,record_id_y,"F3, A1b"
223,223,tianyi,record_id_x,"F3, A1b",zhengn,record_id_y,"F3, A1b"
224,224,tianyi,record_id_x,"F4, A1b",zhengn,record_id_y,"F3, A1b"
225,225,tianyi,record_id_x,"BL1, CE2, CL1",zhengn,record_id_y,"CE2, CL1"
226,226,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
227,227,tianyi,record_id_x,"BL2, E1, O3",zhengn,record_id_y,"O3, BL2, E1, BL1, CL1"
228,228,tianyi,record_id_x,"BN1, CL1, D1, O3",zhengn,record_id_y,"O3, F3, CL1"
229,229,tianyi,record_id_x,"F3, A1f, AN2",zhengn,record_id_y,"F3, A1f"
230,230,tianyi,record_id_x,"BE5, BF4, CE2",zhengn,record_id_y,"CE3, BF4"
231,231,tianyi,record_id_x,D1,zhengn,record_id_y,D1
232,232,tianyi,record_id_x,"BL3, BN1, D1, O3",zhengn,record_id_y,O3
233,233,tianyi,record_id_x,"BE5, BF4, CE2",zhengn,record_id_y,"CF5, D1, CE2"
234,234,tianyi,record_id_x,P3,zhengn,record_id_y,P3
235,235,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
236,236,tianyi,record_id_x,A1b,zhengn,record_id_y,A1b
237,237,tianyi,record_id_x,P3,zhengn,record_id_y,P3
238,238,tianyi,record_id_x,"BL3, BN1",zhengn,record_id_y,BN1
239,239,tianyi,record_id_x,F4,zhengn,record_id_y,F4
240,240,tianyi,record_id_x,F4,zhengn,record_id_y,F4
241,241,tianyi,record_id_x,"BK1, BL1",zhengn,record_id_y,"BK1, BL1"
242,242,tianyi,record_id_x,"BF4, BL1",zhengn,record_id_y,"BF4, BL1"
243,243,tianyi,record_id_x,"CE2, A1b",zhengn,record_id_y,"CE2, A1b"
244,244,tianyi,record_id_x,L4,zhengn,record_id_y,L4
245,245,tianyi,record_id_x,L4,zhengn,record_id_y,L4
246,246,tianyi,record_id_x,"BF4, D1",zhengn,record_id_y,BF4
247,247,tianyi,record_id_x,P3,zhengn,record_id_y,P3
248,248,tianyi,record_id_x,L4,zhengn,record_id_y,L4
249,249,tianyi,record_id_x,BN1,zhengn,record_id_y,"BN1, CL1"
250,250,tianyi,record_id_x,"F1, CL1",zhengn,record_id_y,"BK1, CL1"
251,251,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
252,252,tianyi,record_id_x,"BE5, BF4, A1b, D1",zhengn,record_id_y,"D1, A1b"
253,253,tianyi,record_id_x,"E1, BL1, A1b, CL1",zhengn,record_id_y,"E1, A1b, CL1"
254,254,tianyi,record_id_x,"F3, BL3, AN2, E1",zhengn,record_id_y,"F3, BL3, E1, AN2"
255,255,tianyi,record_id_x,"F3, BL3, AN2, E1",zhengn,record_id_y,"F3, BL3, E1, AN2"
256,256,tianyi,record_id_x,"F4, BN1",zhengn,record_id_y,"F3, BN1"
257,257,tianyi,record_id_x,"BE5, BN1",zhengn,record_id_y,"BN1, BE5"
258,258,tianyi,record_id_x,"E1, A1b, CL1",zhengn,record_id_y,"E1, CL1"
259,259,tianyi,record_id_x,"BN1, BL2, E1, A1b",zhengn,record_id_y,"E1, CL1, A1b"
260,260,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
261,261,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
262,262,tianyi,record_id_x,P3,zhengn,record_id_y,P3
263,263,tianyi,record_id_x,"BL1, CE2, CL1",zhengn,record_id_y,"CL1, CE2"
264,264,tianyi,record_id_x,BL1,zhengn,record_id_y,BL3
265,265,tianyi,record_id_x,"O3, BL2, CE2",zhengn,record_id_y,"O3, BL1, CE2"
266,266,tianyi,record_id_x,"F3, A1b",zhengn,record_id_y,"F3, A1b"
267,267,tianyi,record_id_x,N3,zhengn,record_id_y,N3
268,268,tianyi,record_id_x,N3,zhengn,record_id_y,N3
269,269,tianyi,record_id_x,BL3,zhengn,record_id_y,BL3
270,270,tianyi,record_id_x,"BF4, CE2",zhengn,record_id_y,"BF4, CE2"
271,271,tianyi,record_id_x,"BF4, CE2",zhengn,record_id_y,"CF5, CE2"
272,272,tianyi,record_id_x,"CE2, CL1",zhengn,record_id_y,"CL1, CE2"
273,273,tianyi,record_id_x,"CE2, CL1",zhengn,record_id_y,"CL1, CE2"
274,274,tianyi,record_id_x,"BN1, E1, A1b, CL1",zhengn,record_id_y,"E1, CL1"
275,275,tianyi,record_id_x,"BN1, E1, CL1",zhengn,record_id_y,"BN1, BE5, BL1, CL1"
276,276,tianyi,record_id_x,"BL1, CE2",zhengn,record_id_y,"K2, BL1, CE2"
277,277,tianyi,record_id_x,F1,zhengn,record_id_y,A1a
278,278,tianyi,record_id_x,"BN1, BL1",zhengn,record_id_y,"BN1, BL1"
279,279,tianyi,record_id_x,BN1,zhengn,record_id_y,BN1
280,280,tianyi,record_id_x,"BK1, BL1",zhengn,record_id_y,"BK1, BL2, L4"
281,281,tianyi,record_id_x,"BK1, BL2",zhengn,record_id_y,"L4, BL2, BK1"
282,282,tianyi,record_id_x,BL2,zhengn,record_id_y,BL3
283,283,tianyi,record_id_x,"BL2, A1b",zhengn,record_id_y,"BL1, A1b"
284,284,tianyi,record_id_x,"F3, A1f, AN2",zhengn,record_id_y,"A1f, F3, AN2"
285,285,tianyi,record_id_x,"F3, BF4",zhengn,record_id_y,"F4, BF4"
286,286,tianyi,record_id_x,F1,zhengn,record_id_y,"F1, F2"
287,287,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
288,288,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
289,289,tianyi,record_id_x,"BF4, F4",zhengn,record_id_y,"F4, BF4"
290,290,tianyi,record_id_x,BL3,zhengn,record_id_y,"BL1, BL3"
291,291,tianyi,record_id_x,"F4, N3, O2",zhengn,record_id_y,O2
292,292,tianyi,record_id_x,"F3, BF4, BL1",zhengn,record_id_y,"BE5, BL1, F3"
293,293,tianyi,record_id_x,"F4, BK1",zhengn,record_id_y,"F4, BK1"
294,294,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
295,295,tianyi,record_id_x,D1,zhengn,record_id_y,D1
296,296,tianyi,record_id_x,F1,zhengn,record_id_y,BF4
297,297,tianyi,record_id_x,K2,zhengn,record_id_y,K2
298,298,tianyi,record_id_x,"BN1, BL2",zhengn,record_id_y,"L5, BL3, BN1"
299,299,tianyi,record_id_x,"CE2, CL1",zhengn,record_id_y,"CE2, CL1"
300,300,tianyi,record_id_x,BN1,zhengn,record_id_y,"BN1, BL1"
301,301,tianyi,record_id_x,"O3, BL2, CE2",zhengn,record_id_y,"O3, BL1, CE2"
302,302,tianyi,record_id_x,"L4, CL1",zhengn,record_id_y,CL1
303,303,tianyi,record_id_x,"F4, D1a, BL2",zhengn,record_id_y,"F4, BL2"
304,304,tianyi,record_id_x,"L4, AN2, CL1",zhengn,record_id_y,"AN2, CL1"
305,305,tianyi,record_id_x,"BL3, CE2",zhengn,record_id_y,"BL3, CE2"
306,306,tianyi,record_id_x,"BF4, BL1, CE2",zhengn,record_id_y,"CF5, BL1, CE2"
307,307,tianyi,record_id_x,"E1, CL1",zhengn,record_id_y,"BN1, CL1, CE2"
308,308,tianyi,record_id_x,"E1, CL1",zhengn,record_id_y,"BN1, CL1, CE2"
309,309,tianyi,record_id_x,BL3,zhengn,record_id_y,BL1
310,310,tianyi,record_id_x,"BN1, E1, CE2",zhengn,record_id_y,CE2
311,311,tianyi,record_id_x,D1,zhengn,record_id_y,D1
312,312,tianyi,record_id_x,D1,zhengn,record_id_y,D1
313,313,tianyi,record_id_x,K2,zhengn,record_id_y,K2
314,314,tianyi,record_id_x,"BN1, CE2",zhengn,record_id_y,CE2
315,315,tianyi,record_id_x,"BK1, BL1, N3, CL1",zhengn,record_id_y,"BK1, CL1, N3"
316,316,tianyi,record_id_x,D1,zhengn,record_id_y,D1
317,317,tianyi,record_id_x,BL3,zhengn,record_id_y,BL3
318,318,tianyi,record_id_x,"BK1, BL1, N3, CL1",zhengn,record_id_y,"E1, CL1, N3"
319,319,tianyi,record_id_x,"F3, KA1b, K2",zhengn,record_id_y,"F3, KA1b"
320,320,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
321,321,tianyi,record_id_x,D1a,zhengn,record_id_y,D1a
322,322,tianyi,record_id_x,"BN1, BE5, BL1, CL1",zhengn,record_id_y,"BN1, BE5, CL1"
323,323,tianyi,record_id_x,"CE2, A1b",zhengn,record_id_y,"CE2, A1b"
324,324,tianyi,record_id_x,D1,zhengn,record_id_y,F3
325,325,tianyi,record_id_x,F3,zhengn,record_id_y,F3
326,326,tianyi,record_id_x,"L4, N3",zhengn,record_id_y,"L5, AN2"
327,327,tianyi,record_id_x,N3,zhengn,record_id_y,AN2
328,328,tianyi,record_id_x,"D1a, BL1",zhengn,record_id_y,"D1a, BL1"
329,329,tianyi,record_id_x,"D1a, BL1",zhengn,record_id_y,"D1a, BL1"
330,330,tianyi,record_id_x,"F4, BL1, CL1",zhengn,record_id_y,"F4, BL1, CL1"
331,331,tianyi,record_id_x,"F4, BL1, CE2",zhengn,record_id_y,"F4, BL3, BL2, CE2"
332,332,tianyi,record_id_x,D1c,zhengn,record_id_y,D1
333,333,tianyi,record_id_x,"BN1, E1",zhengn,record_id_y,"BN1, E1"
334,334,tianyi,record_id_x,"BN1, E1",zhengn,record_id_y,"BN1, E1"
335,335,tianyi,record_id_x,"BL3, BN1, E1, CL1",zhengn,record_id_y,"BL3, BN1, CL1, BE5"
336,336,tianyi,record_id_x,"BN1, E1, CL1",zhengn,record_id_y,"E1, CL1"
337,337,tianyi,record_id_x,"BE5, BL1, CL1",zhengn,record_id_y,"CE2, CL1"
338,338,tianyi,record_id_x,P3,zhengn,record_id_y,P3
339,339,tianyi,record_id_x,BF4,zhengn,record_id_y,BF4
340,340,tianyi,record_id_x,"BL1, D1",zhengn,record_id_y,"F1, BL1, D1"
341,341,tianyi,record_id_x,"E1, BL1, D1, N3",zhengn,record_id_y,"F1, E1, BL1, N3, D1"
342,342,tianyi,record_id_x,E1,zhengn,record_id_y,E1
343,343,tianyi,record_id_x,"BN1, E1, BL1",zhengn,record_id_y,"L5, BN1, E1, CL1"
344,344,tianyi,record_id_x,"L4, BL1, AN2, CL1",zhengn,record_id_y,"A1f, AN2, CL1"
345,345,tianyi,record_id_x,"L4, O2",zhengn,record_id_y,"O2, F4"
346,346,tianyi,record_id_x,"L4, O2",zhengn,record_id_y,"O2, F4"
347,347,tianyi,record_id_x,"L4, BF4, O2",zhengn,record_id_y,"O2, F4"
348,348,tianyi,record_id_x,"BK1, CL1",zhengn,record_id_y,"BK1, CL1"
349,349,tianyi,record_id_x,"BN1, BE5, BL1",zhengn,record_id_y,"BL3, BN1, BE5, BL1"
350,350,tianyi,record_id_x,"BN1, BL1",zhengn,record_id_y,"F3, A1f"
351,351,tianyi,record_id_x,"BN1, BF4",zhengn,record_id_y,"A1f, BL1"
352,352,tianyi,record_id_x,"BK1, CL1",zhengn,record_id_y,"BK1, CL1"
353,353,tianyi,record_id_x,"BL1, CE2, A1b, CL1",zhengn,record_id_y,"BL3, BL2, CL1, CE2, A1b"
354,354,tianyi,record_id_x,"BL1, A1b, CL1",zhengn,record_id_y,"CL1, A1b"
355,355,tianyi,record_id_x,BL3,zhengn,record_id_y,"L5, BN1, BL1"
356,356,tianyi,record_id_x,"BL3, E1, D1c, P1",zhengn,record_id_y,"E1, BL1, P1"
357,357,tianyi,record_id_x,"BF4, P1, CL1",zhengn,record_id_y,"CL1, CF5, P1"
358,358,tianyi,record_id_x,E1,zhengn,record_id_y,E1
359,359,tianyi,record_id_x,CL1,zhengn,record_id_y,"L4, D1c, E1"
360,360,tianyi,record_id_x,BL3,zhengn,record_id_y,BL1
361,361,tianyi,record_id_x,BE5,zhengn,record_id_y,BE5
362,362,tianyi,record_id_x,BL1,zhengn,record_id_y,"BL2, K2"
363,363,tianyi,record_id_x,K2,zhengn,record_id_y,K2
364,364,tianyi,record_id_x,P3,zhengn,record_id_y,P3
365,365,tianyi,record_id_x,F4,zhengn,record_id_y,F4
366,366,tianyi,record_id_x,"CL1, BL2",zhengn,record_id_y,"A1d, BL1"
367,367,tianyi,record_id_x,BL1,zhengn,record_id_y,BL1
368,368,tianyi,record_id_x,"CL1, BL2",zhengn,record_id_y,"A1d, BL1"
369,369,tianyi,record_id_x,"BK1, BL2, L4, Q1",zhengn,record_id_y,"L5, Q1"
