SQL,hyp_correct,NL_query,index,GT,DB,tables
SELECT building.name FROM building JOIN institution ON building.building_id = institution.building_id WHERE institution.founded = 2003 EXCEPT SELECT building.name FROM building JOIN institution ON building.building_id = institution.building_id WHERE institution.founded = 2003,False,Show the names of buildings except for those having an institution founded in 2003.,1890,SELECT name FROM building EXCEPT SELECT T1.name FROM building AS T1 JOIN institution AS T2 ON T1.building_id  =  T2.building_id WHERE T2.founded  =  2003,protein_institute,"['building', 'institution']"
"SELECT payments.customer_id , MAX( payments.amount_paid ) FROM payments GROUP BY payments.customer_id",False,What is the maximum total amount paid by a customer? List the customer id and amount.,1894,"SELECT customer_id ,  sum(amount_paid) FROM Payments GROUP BY customer_id ORDER BY sum(amount_paid) DESC LIMIT 1",products_for_hire,['payments']
"SELECT draft_copies.document_id , COUNT( * ) FROM draft_copies GROUP BY draft_copies.document_id ORDER BY COUNT( * ) DESC LIMIT 1",False,Which document has the most draft copies? List its document id and number of draft copies.,1901,"SELECT document_id , count(copy_number) FROM Draft_Copies GROUP BY document_id ORDER BY count(copy_number) DESC LIMIT 1;",cre_Doc_Control_Systems,['draft_copies']
SELECT employees.employee_name FROM employees WHERE employees.employee_id NOT IN (SELECT circulation_history.employee_id FROM circulation_history),False,List the employees who have not showed up in any circulation history of documents. List the employee's name.,1902,SELECT employee_name FROM Employees EXCEPT SELECT Employees.employee_name FROM Employees JOIN Circulation_History ON Circulation_History.employee_id = Employees.employee_id,cre_Doc_Control_Systems,"['employees', 'circulation_history']"
SELECT COUNT( * ) FROM participants JOIN participants_in_events ON participants.participant_id = participants_in_events.participant_id WHERE participants.participant_details LIKE '%Dr%',False,How many events had participants whose details had the substring 'Dr.',1903,SELECT count(*) FROM participants AS T1 JOIN Participants_in_Events AS T2 ON T1.Participant_ID  =  T2.Participant_ID WHERE T1.participant_details LIKE '%Dr.%',local_govt_in_alabama,"['participants_in_events', 'participants']"
SELECT perpetrator.country FROM perpetrator GROUP BY perpetrator.country ORDER BY COUNT( * ) DESC LIMIT 1,False,What is the country that has the most perpetrators?,1921,"SELECT Country ,  COUNT(*) FROM perpetrator GROUP BY Country ORDER BY COUNT(*) DESC LIMIT 1",perpetrator,['perpetrator']
"SELECT journalist.name , event.name FROM news_report JOIN event ON news_report.event_id = event.event_id JOIN journalist ON news_report.journalist_id = journalist.journalist_id ORDER BY event.name ASC",False,Show the names of journalists and the names of the events they reported in ascending order,1945,"SELECT T3.Name ,  T2.Name FROM news_report AS T1 JOIN event AS T2 ON T1.Event_ID  =  T2.Event_ID JOIN journalist AS T3 ON T1.journalist_ID  =  T3.journalist_ID ORDER BY T2.Event_Attendance ASC",news_report,"['journalist', 'event', 'news_report']"
SELECT DISTINCT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id ORDER BY loan.amount ASC,False,"What are the names of the different customers who have taken out a loan, ordered by the total amount that they have taken?",1950,SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id GROUP BY T1.cust_name ORDER BY sum(T2.amount),loan_1,"['loan', 'customer']"
SELECT customer.cust_name FROM customer WHERE customer.acc_type = 'checking' INTERSECT SELECT customer.cust_name FROM customer WHERE customer.acc_type = 'checking',False,What are the names of customers who have both savings and checking accounts?,1952,SELECT cust_name FROM customer WHERE acc_type  =  'saving' INTERSECT SELECT cust_name FROM customer WHERE acc_type  =  'checking',loan_1,['customer']
SELECT customer.cust_name FROM customer EXCEPT SELECT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id WHERE loan.loan_type != 'Mortgages',False,Find the name of customers who do not have a loan with a type of Mortgages.,1955,SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',loan_1,"['loan', 'customer']"
SELECT customer.cust_name FROM customer EXCEPT SELECT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id WHERE loan.loan_type = 'Mortage',False,What are the names of customers who have not taken a Mortage loan?,1956,SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages',loan_1,"['loan', 'customer']"
SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,False,Find the names of bank branches that have provided a loan to any customer whose credit score is below 100.,1961,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,loan_1,"['loan', 'bank', 'customer']"
SELECT bank.bname FROM customer JOIN bank ON customer.branch_id = bank.branch_id WHERE customer.credit_score<100,False,What are the names of banks that have loaned money to customers with credit scores below 100?,1962,SELECT T2.bname FROM loan AS T1 JOIN bank AS T2 ON T1.branch_id  =  T2.branch_id JOIN customer AS T3 ON T1.cust_id  =  T3.cust_id WHERE T3.credit_score  <  100,loan_1,"['loan', 'bank', 'customer']"
SELECT AVG( customer.credit_score ) FROM customer JOIN loan ON customer.cust_id = loan.cust_id,False,Find the average credit score of the customers who have some loan.,1963,SELECT avg(credit_score) FROM customer WHERE cust_id IN (SELECT cust_id FROM loan),loan_1,"['loan', 'customer']"
SELECT AVG( customer.credit_score ) FROM customer JOIN loan ON customer.cust_id = loan.cust_id,False,What is the average credit score for customers who have taken a loan?,1964,SELECT avg(credit_score) FROM customer WHERE cust_id IN (SELECT cust_id FROM loan),loan_1,"['loan', 'customer']"
"SELECT train.name , train.time FROM route JOIN train ON route.train_id = train.id JOIN route ON station.id = route.station_id WHERE station.local_authority = 'Chiltern'",False,Find names and times of trains that run through stations for the local authority Chiltern.,1968,"SELECT t3.name ,  t3.time FROM station AS t1 JOIN route AS t2 ON t1.id  =  t2.station_id JOIN train AS t3 ON t2.train_id  =  t3.id WHERE t1.local_authority  =  ""Chiltern""",station_weather,"['route', 'station', 'train']"
SELECT player.position FROM player WHERE player.points > 20 20 INTERSECT SELECT player.position FROM player WHERE player.points<10,False,What are the positions of both players that have more than 20 20 points and less than 10 points?,1974,SELECT POSITION FROM player WHERE Points  >  20 INTERSECT SELECT POSITION FROM player WHERE Points  <  10,sports_competition,['player']
SELECT competition.country FROM competition WHERE competition.competition_type = 'friendly' INTERSECT SELECT competition.country FROM competition WHERE competition.competition_type = 'tournament',False,What are the countries that participated in both friendly and tournament type competitions?,1978,SELECT country FROM competition WHERE competition_type  =  'Friendly' INTERSECT SELECT country FROM competition WHERE competition_type  =  'Tournament',sports_competition,['competition']
SELECT competition.country FROM competition EXCEPT SELECT competition.country FROM competition WHERE competition.competition_type = 'friendly',False,What are the countries that have never participated in any friendly-type competitions?,1980,SELECT country FROM competition EXCEPT SELECT country FROM competition WHERE competition_type  =  'Friendly',sports_competition,['competition']
"SELECT artist.country , artist.artist_name FROM artist , song ORDER BY song.rating DESC LIMIT 3",False,What are the names of the singers who sang the top 3 most highly rated songs and what countries do they hail from?,1984,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name ORDER BY T2.rating DESC LIMIT 3",music_1,"['song', 'artist']"
SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',False,Find the names of the artists who are from UK and have produced English songs.,1987,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english""",music_1,"['song', 'artist']"
SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',False,What are the names of the artists that are from the UK and sang songs in English?,1988,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT artist_name FROM song WHERE languages  =  ""english""",music_1,"['song', 'artist']"
SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN( song.resolution ) FROM song WHERE song.languages = 'English'),False,Find the distinct names of all songs that have a higher resolution than some songs in English.,1993,"SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")",music_1,['song']
SELECT DISTINCT song.song_name FROM song WHERE song.resolution > (SELECT MIN( song.resolution ) FROM song WHERE song.languages = 'English'),False,What are the different names for all songs that have a higher resolution than English songs?,1994,"SELECT DISTINCT song_name FROM song WHERE resolution  >  (SELECT min(resolution) FROM song WHERE languages  =  ""english"")",music_1,['song']
"SELECT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.song_name = 'love'",False,"What is the name and country of origin of the artist who released a song that has ""love"" in its title?",1997,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.song_name LIKE ""%love%""",music_1,"['song', 'artist']"
SELECT artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.song_name LIKE '%love%',False,"What are the names of the artists who released a song that has the word love in its title, and where are the artists from?",1998,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.song_name LIKE ""%love%""",music_1,"['song', 'artist']"
"SELECT DISTINCT artist.artist_name , artist.gender FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.releasedate = 'March'",False,List the name and gender for all artists who released songs in March.,1999,"SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%""",music_1,"['song', 'artist']"
SELECT artist.artist_name FROM artist GROUP BY song.releasedate ORDER BY song.releasedate ASC LIMIT 1,False,What are the names and genders of all artists who released songs in the month of March?,2000,"SELECT T1.artist_name ,  T1.gender FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.releasedate LIKE ""%Mar%""",music_1,"['song', 'artist']"
SELECT song.f_id FROM files WHERE files.formats = 'mp4' OR song.resolution > 720,False,What are the ids of songs that are available in either mp4 format or have resolution above 720?,2001,"SELECT f_id FROM files WHERE formats  =  ""mp4"" UNION SELECT f_id FROM song WHERE resolution  >  720",music_1,"['files', 'song']"
SELECT song.f_id FROM files WHERE files.formats = 'mp4' OR song.resolution > 720,False,What are the ids of all songs that are available on mp4 or have a higher resolution than 720?,2002,"SELECT f_id FROM files WHERE formats  =  ""mp4"" UNION SELECT f_id FROM song WHERE resolution  >  720",music_1,"['files', 'song']"
SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',False,Return the names of singers who are from UK and released an English song.,2005,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",music_1,"['song', 'artist']"
SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'UK' AND song.languages = 'English',False,What are the names of all singers that are from the UK and released a song in English?,2006,"SELECT artist_name FROM artist WHERE country  =  ""UK"" INTERSECT SELECT T1.artist_name FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english""",music_1,"['song', 'artist']"
"SELECT MAX( song.resolution ) , MIN( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id WHERE files.duration = 3",False,What are the maximum and minimum resolution of songs whose duration is 3 minutes?,2007,"SELECT max(T2.resolution) ,  min(T2.resolution) FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.duration LIKE ""3:%""",music_1,"['files', 'song']"
"SELECT MAX( song.resolution ) , MIN( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id WHERE files.duration = 3",False,What is the maximum and minimum resolution of all songs that are approximately 3 minutes long?,2008,"SELECT max(T2.resolution) ,  min(T2.resolution) FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id WHERE T1.duration LIKE ""3:%""",music_1,"['files', 'song']"
"SELECT MAX( files.duration ) , AVG( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id ORDER BY song.languages ASC",False,What are the maximum duration and resolution of songs grouped and ordered by languages?,2009,"SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages",music_1,"['files', 'song']"
"SELECT MAX( files.duration ) , AVG( song.resolution ) FROM files JOIN song ON files.f_id = song.f_id ORDER BY song.languages ASC",False,"What are the maximum duration and resolution of all songs, for each language, ordered alphabetically by language?",2010,"SELECT max(T1.duration) ,  max(T2.resolution) ,  T2.languages FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.languages ORDER BY T2.languages",music_1,"['files', 'song']"
"SELECT genre.g_name , genre.rating , MIN( genre.rating ) FROM files JOIN song ON files.f_id = song.f_id GROUP BY genre.g_name",False,What are the shortest duration and lowest rating of songs grouped by genre and ordered by genre?,2011,"SELECT min(T1.duration) ,  min(T2.rating) ,  T2.genre_is FROM files AS T1 JOIN song AS T2 ON T1.f_id  =  T2.f_id GROUP BY T2.genre_is ORDER BY T2.genre_is",music_1,"['files', 'song']"
"SELECT COUNT( * ) , artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.languages = 'English' GROUP BY artist.artist_name",False,Find the names and number of works of all artists who have at least one English songs.,2013,"SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english"" GROUP BY T2.artist_name HAVING count(*)  >=  1",music_1,"['song', 'artist']"
"SELECT song.artist_name , COUNT( * ) FROM song WHERE song.languages = 'English' GROUP BY artist.artist_name",False,What are the names and number of works for all artists who have sung at least one song in English?,2014,"SELECT T1.artist_name ,  count(*) FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.languages  =  ""english"" GROUP BY T2.artist_name HAVING count(*)  >=  1",music_1,"['song', 'artist']"
"SELECT DISTINCT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.resolution > 900",False,Find the name and country of origin for all artists who have release at least one song of resolution above 900.,2015,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1",music_1,"['song', 'artist']"
"SELECT DISTINCT artist.artist_name , artist.country FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.resolution > 900",False,What is the name and country of origin for each artist who has released a song with a resolution higher than 900?,2016,"SELECT T1.artist_name ,  T1.country FROM artist AS T1 JOIN song AS T2 ON T1.artist_name  =  T2.artist_name WHERE T2.resolution  >  900 GROUP BY T2.artist_name HAVING count(*)  >=  1",music_1,"['song', 'artist']"
SELECT song.song_name FROM song WHERE song.rating<(SELECT MIN( song.rating ) FROM song WHERE song.languages = 'English'),False,What are the names of the songs whose rating is below the rating of all songs in English?,2017,SELECT song_name FROM song WHERE rating  <   (SELECT min(rating) FROM song WHERE languages  =  'english'),music_1,['song']
SELECT song.song_name FROM song WHERE song.rating<(SELECT MIN( song.rating ) FROM song WHERE song.languages = 'English'),False,What are the song names for every song whose rating is less than the minimum rating for English songs?,2018,SELECT song_name FROM song WHERE rating  <   (SELECT min(rating) FROM song WHERE languages  =  'english'),music_1,['song']
SELECT song.artist_name FROM song WHERE song.languages = 'English' EXCEPT SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE song.languages = 'English' AND song.rating > 8,False,Find the names of the artists who have produced English songs but have never received rating higher than 8.,2025,"SELECT DISTINCT artist_name FROM song WHERE languages  =  ""english"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  8",music_1,"['song', 'artist']"
SELECT song.artist_name FROM song WHERE song.languages = 'English' EXCEPT SELECT song.artist_name FROM song WHERE song.languages = 'English' AND song.rating > '8',False,What are the names of the different artists that have produced a song in English but have never receieved a rating higher than 8?,2026,"SELECT DISTINCT artist_name FROM song WHERE languages  =  ""english"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  8",music_1,['song']
SELECT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'Bangladesh' AND song.rating > 7,False,Find the names of the artists who are from Bangladesh and have never received rating higher than 7.,2027,"SELECT DISTINCT artist_name FROM artist WHERE country  =  ""Bangladesh"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  7",music_1,"['song', 'artist']"
SELECT DISTINCT artist.artist_name FROM artist JOIN song ON artist.artist_name = song.artist_name WHERE artist.country = 'Bangladesh' AND song.rating > 7,False,What are the names of the different artists from Bangladesh who never received a rating higher than a 7?,2028,"SELECT DISTINCT artist_name FROM artist WHERE country  =  ""Bangladesh"" EXCEPT SELECT DISTINCT artist_name FROM song WHERE rating  >  7",music_1,"['song', 'artist']"
SELECT player.birth_city FROM player GROUP BY player.birth_city ORDER BY COUNT( * ) ASC LIMIT 3,False,List three countries which are the origins of the least players.,2029,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) ASC LIMIT 3;,baseball_1,['player']
"SELECT player.birth_city , COUNT( * ) FROM player GROUP BY player.bats",False,What are the three countries that the least players are from?,2030,SELECT birth_country FROM player GROUP BY birth_country ORDER BY count(*) ASC LIMIT 3;,baseball_1,['player']
SELECT college.country FROM college WHERE college.city = 'Yale University',False,What is the average height of the players from the college named 'Yale University'?,2031,SELECT avg(T1.height) FROM player AS T1 JOIN player_college AS T2 ON T1.player_id  =  T2.player_id JOIN college AS T3 ON T3.college_id  =  T2.college_id WHERE T3.name_full  =  'Yale University';,baseball_1,"['player_college', 'player', 'college']"
SELECT college.country FROM college WHERE college.city = 'Yale University',False,Find the average height of the players who belong to the college called 'Yale University'.,2032,SELECT avg(T1.height) FROM player AS T1 JOIN player_college AS T2 ON T1.player_id  =  T2.player_id JOIN college AS T3 ON T3.college_id  =  T2.college_id WHERE T3.name_full  =  'Yale University';,baseball_1,"['player_college', 'player', 'college']"
"SELECT team.year , COUNT( * ) FROM postseason JOIN team ON postseason.team_id_loser = team.year WHERE team.name = 'Boston Red Stockings'",False,"For each year, return the year and the number of times the team Boston Red Stockings won in the postseasons.",2034,"SELECT count(*) ,  T1.year FROM postseason AS T1 JOIN team AS T2 ON T1.team_id_winner  =  T2.team_id_br WHERE T2.name  =  'Boston Red Stockings' GROUP BY T1.year",baseball_1,"['postseason', 'team']"
SELECT park.city FROM college WHERE college.city = 2001,False,List the 3 highest salaries of the players in 2001?,2035,SELECT salary FROM salary WHERE YEAR  =  2001 ORDER BY salary DESC LIMIT 3;,baseball_1,"['salary', 'college']"
SELECT SUM( salary.salary ) FROM salary WHERE salary.year = 2001 ORDER BY salary.salary DESC LIMIT 3,False,How much salary did the top 3 well-paid players get in 2001?,2036,SELECT salary FROM salary WHERE YEAR  =  2001 ORDER BY salary DESC LIMIT 3;,baseball_1,['salary']
SELECT SUM( salary.salary ) FROM salary WHERE salary.year = 2010 AND salary.year = 2001,False,What were all the salary values of players in 2010 and 2001?,2037,SELECT salary FROM salary WHERE YEAR  =  2010 UNION SELECT salary FROM salary WHERE YEAR  =  2001,baseball_1,['salary']
SELECT SUM( salary.salary ) FROM salary WHERE salary.year = 2001 AND salary.salary <= 2010,False,List all the salary values players received in 2010 and 2001.,2038,SELECT salary FROM salary WHERE YEAR  =  2010 UNION SELECT salary FROM salary WHERE YEAR  =  2001,baseball_1,['salary']
SELECT hall_of_fame.inducted FROM hall_of_fame GROUP BY hall_of_fame.inducted ORDER BY COUNT( * ) ASC LIMIT 1,False,In which year did the least people enter hall of fame?,2039,SELECT yearid FROM hall_of_fame GROUP BY yearid ORDER BY count(*) ASC LIMIT 1;,baseball_1,['hall_of_fame']
SELECT hall_of_fame.ballots FROM hall_of_fame GROUP BY hall_of_fame.ballots ORDER BY COUNT( * ) ASC LIMIT 1,False,Find the year in which the least people enter hall of fame.,2040,SELECT yearid FROM hall_of_fame GROUP BY yearid ORDER BY count(*) ASC LIMIT 1;,baseball_1,['hall_of_fame']
SELECT photos.name FROM photos JOIN camera_lens ON photos.camera_lens_id = camera_lens.id WHERE camera_lens.brand = 'Sigma' OR camera_lens.brand = 'Olympus',False,What are the names of photos taken with the lens brand 'Sigma' or 'Olympus'?,2041,SELECT T1.name FROM camera_lens AS T1 JOIN photos AS T2 ON T2.camera_lens_id  =  T1.id WHERE T1.brand  =  'Sigma' OR T1.brand  =  'Olympus',mountain_photos,"['camera_lens', 'photos']"
"SELECT camera_lens.name , COUNT( * ) FROM photos JOIN camera_lens ON photos.camera_lens_id = camera_lens.id GROUP BY photos.camera_lens_id",False,What is the name of each camera lens and the number of photos taken by it? Order the result by the count of photos.,2042,"SELECT T1.name ,  count(*) FROM camera_lens AS T1 JOIN photos AS T2 ON T1.id  =  T2.camera_lens_id GROUP BY T1.id ORDER BY count(*)",mountain_photos,"['camera_lens', 'photos']"
SELECT program.name FROM program JOIN broadcast ON program.program_id = broadcast.program_id WHERE broadcast.time_of_day = 'morning',False,Find the names of programs that are never broadcasted in the morning.,2043,"SELECT name FROM program EXCEPT SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning""",program_share,"['program', 'broadcast']"
SELECT program.name FROM program JOIN broadcast ON program.program_id = broadcast.program_id WHERE broadcast.time_of_day = 'morning',False,Which programs are never broadcasted in the morning? Give me the names of the programs.,2044,"SELECT name FROM program EXCEPT SELECT t1.name FROM program AS t1 JOIN broadcast AS t2 ON t1.program_id  =  t2.program_id WHERE t2.Time_of_day  =  ""Morning""",program_share,"['program', 'broadcast']"
SELECT department.name FROM department GROUP BY department.name ORDER BY COUNT( * ) DESC LIMIT 1,False,Which department has the largest number of employees?,2045,SELECT name FROM department GROUP BY departmentID ORDER BY count(departmentID) DESC LIMIT 1;,hospital_1,['department']
SELECT physician.name FROM physician WHERE physician.employeeid NOT IN (SELECT appointment.physician FROM appointment),False,List the name of physicians who never took any appointment.,2049,SELECT name FROM physician EXCEPT SELECT T2.name FROM appointment AS T1 JOIN physician AS T2 ON T1.Physician  =  T2.EmployeeID,hospital_1,"['physician', 'appointment']"
SELECT physician.name FROM physician WHERE physician.employeeid NOT IN (SELECT appointment.physician FROM appointment),False,Which physicians have never taken any appointment? Find their names.,2050,SELECT name FROM physician EXCEPT SELECT T2.name FROM appointment AS T1 JOIN physician AS T2 ON T1.Physician  =  T2.EmployeeID,hospital_1,"['physician', 'appointment']"
"SELECT physician.name , affiliated_with.department FROM affiliated_with JOIN physician ON affiliated_with.physician = physician.employeeid WHERE affiliated_with.primaryaffiliation = 1",False,Find the names of all physicians and their primary affiliated departments' names.,2051,"SELECT T1.name ,  T3.name FROM physician AS T1 JOIN affiliated_with AS T2 ON T1.EmployeeID  =  T2.physician JOIN department AS T3 ON T2.department  =  T3.DepartmentID WHERE T2.PrimaryAffiliation  =  1",hospital_1,"['physician', 'affiliated_with', 'department']"
"SELECT physician.name , affiliated_with.department FROM affiliated_with JOIN physician ON affiliated_with.physician = physician.employeeid WHERE affiliated_with.primaryaffiliation = 1",False,What are the name and primarily affiliated department name of each physician?,2052,"SELECT T1.name ,  T3.name FROM physician AS T1 JOIN affiliated_with AS T2 ON T1.EmployeeID  =  T2.physician JOIN department AS T3 ON T2.department  =  T3.DepartmentID WHERE T2.PrimaryAffiliation  =  1",hospital_1,"['physician', 'affiliated_with', 'department']"
SELECT patient.name FROM appointment JOIN patient ON appointment.patient = patient.ssn ORDER BY appointment.appointmentid ASC LIMIT 1,False,What is the name of the patient who made the most recent appointment?,2053,SELECT T1.name FROM patient AS T1 JOIN appointment AS T2 ON T1.ssn = T2.patient ORDER BY T2.start DESC LIMIT 1,hospital_1,"['patient', 'appointment']"
SELECT COUNT( * ) FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE physician.name = 'John Dorian',False,How many patients' prescriptions are made by physician John Dorian?,2055,"SELECT count(T1.SSN) FROM patient AS T1 JOIN prescribes AS T2 ON T1.SSN  =  T2.patient JOIN physician AS T3 ON T2.physician  =  T3.employeeid WHERE T3.name = ""John Dorian""",hospital_1,"['prescribes', 'patient', 'physician']"
SELECT COUNT( * ) FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE physician.name = 'John',False,Find the number of patients' prescriptions physician John Dorian made.,2056,"SELECT count(T1.SSN) FROM patient AS T1 JOIN prescribes AS T2 ON T1.SSN  =  T2.patient JOIN physician AS T3 ON T2.physician  =  T3.employeeid WHERE T3.name = ""John Dorian""",hospital_1,"['prescribes', 'patient', 'physician']"
SELECT physician.name FROM prescribes JOIN medication ON prescribes.medication = medication.code JOIN prescribes ON physician.employeeid = prescribes.physician WHERE medication.name = 'Thesisin',False,What is the names of the physicians who prescribe medication Thesisin?,2059,"SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  ""Thesisin""",hospital_1,"['prescribes', 'medication', 'physician']"
SELECT physician.name FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE medication.name = 'Thesisin',False,List the names of all the physicians who prescribe Thesisin as medication.,2060,"SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  ""Thesisin""",hospital_1,"['prescribes', 'medication', 'physician']"
"SELECT physician.name , physician.position FROM physician JOIN prescribes ON physician.employeeid = prescribes.physician WHERE medication.brand = 'X'",False,Find the name and position of physicians who prescribe some medication whose brand is X?,2061,"SELECT DISTINCT T1.name ,  T1.position FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.Brand  =  ""X""",hospital_1,"['prescribes', 'medication', 'physician']"
SELECT AVG( procedures.cost ) FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN procedures ON procedures.code = trained_in.physician WHERE physician.name = 'John Wen',False,What is the average cost of procedures that physician John Wen was trained in?,2069,"SELECT avg(T3.cost) FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['trained_in', 'procedures', 'physician']"
SELECT AVG( procedures.cost ) FROM procedures JOIN trained_in ON procedures.code = trained_in.physician JOIN procedures ON procedures.code = trained_in.physician WHERE physician.name = 'John Wen',False,Compute the mean price of procedures physician John Wen was trained in.,2070,"SELECT avg(T3.cost) FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['trained_in', 'procedures', 'physician']"
SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.physician JOIN physician ON trained_in.physician = physician.employeeid WHERE physician.name = 'John Wen' OR procedures.cost > 1000,False,Find all procedures which cost more than 1000 or which physician John Wen was trained in.,2073,"SELECT name FROM procedures WHERE cost  >  1000 UNION SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen""",hospital_1,"['trained_in', 'procedures', 'physician']"
