,record_id,session_id,username,sql_id,sql,nl_query,incorrect_parts,open_ended_feedback,error_classification,duration,cur_id,batch_id,GT_sql
157,0e250900-c5e7-4cc6-95df-3fd88cac6d8e,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2118,"SELECT DISTINCT student.fname , student.lname FROM student JOIN member_of_club ON student.stuid = member_of_club.stuid JOIN club ON club.clubid = member_of_club.clubid WHERE club.clubname = 'Bootup Baltimore' AND student.sex = 'f'","Give me the first name and last name for all the female members of the club ""Bootup Baltimore"".",WHERE club.clubname = 'Bootup Baltimore' AND student.sex = 'f',,D1a,90.5030000209808,28,2,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t3.sex  =  ""F"""
158,0d46d200-13c8-4f8a-89c5-adbf89f09b06,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2123,"SELECT DISTINCT student.fname , student.lname FROM club JOIN member_of_club ON club.clubid = member_of_club.clubid JOIN student ON student.stuid = member_of_club.stuid WHERE club.clubname = 'Bootup Baltimore' AND member_of_club.position = 'president'","What are the first and last name of the president of the club ""Bootup Baltimore""?",,,D1a,6.77600002288818,29,2,"SELECT t3.fname ,  t3.lname FROM club AS t1 JOIN member_of_club AS t2 ON t1.clubid  =  t2.clubid JOIN student AS t3 ON t2.stuid  =  t3.stuid WHERE t1.clubname  =  ""Bootup Baltimore"" AND t2.position  =  ""President"""
159,059dfd2f-d3c5-481f-9cc7-913703b5dd26,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1712,"SELECT AVG( singer.age ) , MIN( singer.age ) , MAX( singer.age ) FROM singer WHERE singer.country = 'French'","What is the average, minimum, and maximum age for all French singers?",,,DF2,16.7660000324249,30,2,"SELECT avg(age) ,  min(age) ,  max(age) FROM singer WHERE country  =  'France'"
160,ba376d36-0f6a-4e43-a750-b8ccfe75339a,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1561,"SELECT ref_document_types.document_type_name , COUNT( * ) FROM documents JOIN ref_document_types ON documents.document_type_code = ref_document_types.document_type_code GROUP BY documents.document_type_code",How many documents are there of each type?,,,"BL3, F3",58.7579998970032,31,2,"SELECT document_type_code ,  count(*) FROM Documents GROUP BY document_type_code"
161,47c8fa18-750e-48ce-b581-38a65b15d6f6,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2077,SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid WHERE physician.name = 'John Wen' AND procedures.cost<5000,Find the names of all procedures such that the cost is less than 5000 and physician John Wen was trained in.,"WHERE physician.name = 'John Wen' AND procedures.cost<5000, JOIN",,CE3,362.801000118256,32,2,"SELECT name FROM procedures WHERE cost  <  5000 INTERSECT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
162,47d8c436-e269-4552-a580-82454ddbfedb,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2076,SELECT procedures.name FROM procedures JOIN trained_in ON procedures.code = trained_in.treatment JOIN physician ON trained_in.physician = physician.employeeid JOIN procedures ON procedures.code = trained_in.treatment JOIN physician ON physician.employeeid = trained_in.physician WHERE physician.name != 'John Wen' AND procedures.cost > 1000,"Among the procedures that cost more than 1000, which were not specialized in by physician John Wen?",,,"F3, A1d, I2",39.6440000534058,33,2,"SELECT name FROM procedures WHERE cost  >  1000 EXCEPT SELECT T3.name FROM physician AS T1 JOIN trained_in AS T2 ON T1.employeeid  =  T2.physician JOIN procedures AS T3 ON T3.code  =  T2.treatment WHERE T1.name  =  ""John Wen"""
163,3463bd5c-1db6-4baf-a9f4-ae10bf86a80c,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1956,SELECT customer.cust_name FROM customer EXCEPT SELECT customer.cust_name FROM customer JOIN loan ON customer.cust_id = loan.cust_id WHERE loan.loan_type = 'Mortage',What are the names of customers who have not taken a Mortage loan?,WHERE loan.loan_type = 'Mortage',,D1b,14.1619999408722,34,2,SELECT cust_name FROM customer EXCEPT SELECT T1.cust_name FROM customer AS T1 JOIN loan AS T2 ON T1.cust_id  =  T2.cust_id WHERE T2.loan_type  =  'Mortgages'
164,3e8f6d6f-1f7b-4127-8497-09f7b8329692,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2059,SELECT physician.name FROM prescribes JOIN medication ON prescribes.medication = medication.code JOIN prescribes ON physician.employeeid = prescribes.physician WHERE medication.name = 'Thesisin',What is the names of the physicians who prescribe medication Thesisin?,,,CL1,41.1059999465942,35,2,"SELECT DISTINCT T1.name FROM physician AS T1 JOIN prescribes AS T2 ON T1.employeeid = T2.physician JOIN medication AS T3 ON T3.code = T2.medication WHERE T3.name  =  ""Thesisin"""
165,eac17279-fd7d-4d0e-a6b8-b9a90b89def9,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1783,"SELECT DISTINCT tv_channel.series_name , tv_channel.content FROM tv_channel",List the number of different series names and contents in the TV Channel table.,,,"A1b, I2, L4",115.348999977112,36,2,"SELECT count(DISTINCT series_name) ,  count(DISTINCT content) FROM TV_Channel;"
166,85b028c2-ef20-4b48-8053-b7356baa5b6c,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2174,SELECT person.name FROM person WHERE personfriend.friend NOT IN (SELECT personfriend.name FROM personfriend),What are the names of all people who do not have friends?,,,"F3, I2, A1d",6155.95300006866,40,2,SELECT name FROM person EXCEPT SELECT name FROM PersonFriend
167,ff7e50db-f5f5-427d-a662-c8e8d847d3ba,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1146,SELECT COUNT( * ) FROM home_game JOIN park ON home_game.park_id = park.park_id WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park',"How many games were played in park ""Columbia Park"" in 1907?","WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park', home_game.park_id = park.park_id",,BF4,20.308000087738,41,2,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year = 1907 AND T2.park_name = 'Columbia Park';
168,06fa31f2-25e8-416d-a3bc-03546090016d,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1153,SELECT SUM( salary.salary ) FROM salary JOIN player ON salary.player_id = player.player_id WHERE player.name_first = 'Barker' AND player.name_last = 'Len' AND salary.year BETWEEN 1985 and 1990,Compute the total salary that the player with first name Len and last name Barker received between 1985 to 1990.,,,BF4,25.0009999275208,42,2,SELECT sum(T1.salary) FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T2.name_first  =  'Len' AND T2.name_last = 'Barker' AND T1.year BETWEEN 1985 AND 1990;
169,495dc6c0-e76e-4f30-9863-0c49c6695363,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2349,"SELECT COUNT( * ) , airports.city FROM airports WHERE airports.country = 'US' GROUP BY airports.city ORDER BY COUNT( * ) DESC",How many airports are there per city in the US ordered from most to least?,,,D1c,17.6900000572205,43,2,"SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC"
170,679b2411-b28d-4ab6-978b-180a8381e96a,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2170,"SELECT DISTINCT personfriend.name , person.age FROM person JOIN personfriend ON person.name = personfriend.name WHERE person.gender = 'Dan' OR person.gender = 'alice'",What are the different names and ages of every friend of either Dan or alice?,,,"CL1, BF4",24.9869999885559,44,2,"SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'"
171,4449b61e-0862-4feb-9f4c-ac5fec1c5fb7,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,2296,SELECT student.stuid FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE student.sex = 'm' AND sportsinfo.sportname != 'football',Show all male student ids who don't play football.,WHERE student.sex = 'm' AND sportsinfo.sportname != 'football',,"D1a, F1",20.7649998664856,45,2,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football"""
172,254e3a61-11a2-4ef1-afc3-6bbbca7ebd7a,a581d142-18ce-4aa8-bf5a-bd8f738f9428,toby,1739,SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout (sw',What is the accelerate of the car make amc hornet sportabout (sw)?,WHERE car_names.make = 'amc hornet sportabout (sw',,D1c,18.3669998645782,46,2,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
173,b9bbda76-c58d-402b-8046-b2f2f5d96265,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,597,SELECT COUNT( * ) FROM addresses JOIN staff ON addresses.address_id = staff.staff_address_id WHERE addresses.state_province_county = 'Georgia',How many staff live in state Georgia?,"JOIN, ON, staff, addresses.address_id = staff.staff_address_id",,F3,20547.8440001011,37,2,"SELECT count(*) FROM Addresses WHERE state_province_county = ""Georgia"";"
174,351e46b4-8cbc-4236-b624-beee4758a15b,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,513,SELECT video_games.gname FROM video_games WHERE video_games.gtype = 'collectible cards',What are the names of all video games that are collectible cards?,WHERE video_games.gtype = 'collectible cards',,D1,20.2420001029968,38,2,"SELECT gname FROM Video_games WHERE gtype  =  ""Collectible card game"""
175,e8dfe3b2-0130-4c18-8603-33d48d622285,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,530,SELECT sportsinfo.stuid FROM sportsinfo WHERE sportsinfo.onscholarship = 'y',List ids for all student who are on scholarship.,WHERE sportsinfo.onscholarship = 'y',,D1a,11.3210000991821,39,2,SELECT StuID FROM Sportsinfo WHERE onscholarship  =  'Y'
176,c60c8b12-a6c0-4127-b3cf-da1edb6dd829,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2174,SELECT person.name FROM person WHERE personfriend.friend NOT IN (SELECT personfriend.name FROM personfriend),What are the names of all people who do not have friends?,,,"I2, CF5",60.7579998970032,40,2,SELECT name FROM person EXCEPT SELECT name FROM PersonFriend
177,dbc4a28f-5cfe-4c1e-b48a-8456d0b25589,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1146,SELECT COUNT( * ) FROM home_game JOIN park ON home_game.park_id = park.park_id WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park',"How many games were played in park ""Columbia Park"" in 1907?",WHERE home_game.attendance = 1907 AND park.park_alias = 'Columbia Park',,BF4,53.5249998569489,41,2,SELECT count(*) FROM home_game AS T1 JOIN park AS T2 ON T1.park_id  =  T2.park_id WHERE T1.year = 1907 AND T2.park_name = 'Columbia Park';
178,5216eeb8-2a77-4c61-bff9-da363ae8978d,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,1153,SELECT SUM( salary.salary ) FROM salary JOIN player ON salary.player_id = player.player_id WHERE player.name_first = 'Barker' AND player.name_last = 'Len' AND salary.year BETWEEN 1985 and 1990,Compute the total salary that the player with first name Len and last name Barker received between 1985 to 1990.,,,"I1, DF2",45.5329999923706,42,2,SELECT sum(T1.salary) FROM salary AS T1 JOIN player AS T2 ON T1.player_id = T2.player_id WHERE T2.name_first  =  'Len' AND T2.name_last = 'Barker' AND T1.year BETWEEN 1985 AND 1990;
179,5f03a73b-0045-4302-ae46-e888bcc77eca,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2349,"SELECT COUNT( * ) , airports.city FROM airports WHERE airports.country = 'US' GROUP BY airports.city ORDER BY COUNT( * ) DESC",How many airports are there per city in the US ordered from most to least?,,,D1c,17.6010000705719,43,2,"SELECT count(*) ,  city FROM airports WHERE country  =  'United States' GROUP BY city ORDER BY count(*) DESC"
180,89722364-c6a6-4a39-9661-5a975d487dbe,46a037a8-0788-4954-8298-afd71dd6ec97,zhengning,2170,"SELECT DISTINCT personfriend.name , person.age FROM person JOIN personfriend ON person.name = personfriend.name WHERE person.gender = 'Dan' OR person.gender = 'alice'",What are the different names and ages of every friend of either Dan or alice?,,,"I2, CM6",107.53400015831,44,2,"SELECT DISTINCT T1.name ,  T1.age FROM Person AS T1 JOIN PersonFriend AS T2 ON T1.name  =  T2.name WHERE T2.friend  =  'Dan' OR T2.friend  =  'Alice'"
181,a36a1af8-c52a-456a-911e-11e64024bbbb,30296ab2-d803-4145-babe-52003db42d46,zhengning,2296,SELECT student.stuid FROM sportsinfo JOIN student ON sportsinfo.stuid = student.stuid WHERE student.sex = 'm' AND sportsinfo.sportname != 'football',Show all male student ids who don't play football.,"WHERE student.sex = 'm' AND sportsinfo.sportname != 'football', sportsinfo",,"CL1, D1a",63.114000082016,45,2,"SELECT StuID FROM Student WHERE sex  =  'M' EXCEPT SELECT StuID FROM Sportsinfo WHERE sportname  =  ""Football"""
182,dabf9754-690a-45ba-ab37-55b6f45c4bce,30296ab2-d803-4145-babe-52003db42d46,zhengning,1739,SELECT cars_data.accelerate FROM cars_data JOIN car_names ON cars_data.id = car_names.makeid WHERE car_names.make = 'amc hornet sportabout (sw',What is the accelerate of the car make amc hornet sportabout (sw)?,WHERE car_names.make = 'amc hornet sportabout (sw',,D1,48.8420000076294,46,2,SELECT T1.Accelerate FROM CARS_DATA AS T1 JOIN CAR_NAMES AS T2 ON T1.Id  =  T2.MakeId WHERE T2.Make  =  'amc hornet sportabout (sw)';
